,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
93,72,Sales,"$15,187,434",106,2016 Quarter 3,Arlington/span>,3101,2
94,81,Sales,"$3,384,739",256,2016 Quarter 3,Arlington/span>,3101,2
95,92,Sales,"$150,463",5,2016 Quarter 3,Arlington/span>,3101,2
96,11,Sales,"$65,557",11,2016 Quarter 2,Arlington/span>,3101,2
97,21,Sales,D,D,2016 Quarter 2,Arlington/span>,3101,2
98,22,Sales,D,D,2016 Quarter 2,Arlington/span>,3101,2
99,23,Sales,"$12,635,630",830,2016 Quarter 2,Arlington/span>,3101,2
100,31,Sales,"$368,128",53,2016 Quarter 2,Arlington/span>,3101,2
101,32,Sales,"$520,386",107,2016 Quarter 2,Arlington/span>,3101,2
102,33,Sales,"$899,839",133,2016 Quarter 2,Arlington/span>,3101,2
103,42,Sales,"$7,952,419",879,2016 Quarter 2,Arlington/span>,3101,2
104,44,Sales,"$49,676,132",753,2016 Quarter 2,Arlington/span>,3101,2
105,45,Sales,"$16,220,807",893,2016 Quarter 2,Arlington/span>,3101,2
106,48,Sales,"$403,074",22,2016 Quarter 2,Arlington/span>,3101,2
107,49,Sales,"$15,557",3,2016 Quarter 2,Arlington/span>,3101,2
108,51,Sales,"$3,646,132",228,2016 Quarter 2,Arlington/span>,3101,2
109,52,Sales,"$632,637",63,2016 Quarter 2,Arlington/span>,3101,2
110,53,Sales,"$1,881,007",166,2016 Quarter 2,Arlington/span>,3101,2
111,54,Sales,"$1,397,715",264,2016 Quarter 2,Arlington/span>,3101,2
112,55,Sales,D,D,2016 Quarter 2,Arlington/span>,3101,2
113,56,Sales,"$1,785,618",379,2016 Quarter 2,Arlington/span>,3101,2
114,61,Sales,"$245,466",43,2016 Quarter 2,Arlington/span>,3101,2
115,62,Sales,"$148,533",33,2016 Quarter 2,Arlington/span>,3101,2
116,71,Sales,"$575,104",26,2016 Quarter 2,Arlington/span>,3101,2
117,72,Sales,"$14,192,917",105,2016 Quarter 2,Arlington/span>,3101,2
118,81,Sales,"$3,296,147",234,2016 Quarter 2,Arlington/span>,3101,2
119,92,Sales,"$30,972",6,2016 Quarter 2,Arlington/span>,3101,2
120,11,Sales,"$48,635",6,2016 Quarter 1,Arlington/span>,3101,2
121,21,Sales,D,D,2016 Quarter 1,Arlington/span>,3101,2
122,22,Sales,"$40,212",3,2016 Quarter 1,Arlington/span>,3101,2
123,23,Sales,"$9,885,207",812,2016 Quarter 1,Arlington/span>,3101,2
124,31,Sales,"$337,873",57,2016 Quarter 1,Arlington/span>,3101,2
125,32,Sales,"$446,192",106,2016 Quarter 1,Arlington/span>,3101,2
126,33,Sales,"$594,591",127,2016 Quarter 1,Arlington/span>,3101,2
127,42,Sales,"$7,312,573",915,2016 Quarter 1,Arlington/span>,3101,2
128,44,Sales,"$42,393,370",713,2016 Quarter 1,Arlington/span>,3101,2
129,45,Sales,"$15,308,372",886,2016 Quarter 1,Arlington/span>,3101,2
130,48,Sales,"$421,109",18,2016 Quarter 1,Arlington/span>,3101,2
131,49,Sales,"$11,846",4,2016 Quarter 1,Arlington/span>,3101,2
132,51,Sales,"$4,089,114",218,2016 Quarter 1,Arlington/span>,3101,2
133,52,Sales,"$497,076",65,2016 Quarter 1,Arlington/span>,3101,2
134,53,Sales,"$1,568,793",163,2016 Quarter 1,Arlington/span>,3101,2
135,54,Sales,"$1,369,483",238,2016 Quarter 1,Arlington/span>,3101,2
136,55,Sales,D,D,2016 Quarter 1,Arlington/span>,3101,2
137,56,Sales,"$1,662,774",366,2016 Quarter 1,Arlington/span>,3101,2
138,61,Sales,"$172,558",33,2016 Quarter 1,Arlington/span>,3101,2
139,62,Sales,"$165,281",38,2016 Quarter 1,Arlington/span>,3101,2
140,71,Sales,"$491,135",22,2016 Quarter 1,Arlington/span>,3101,2
141,72,Sales,"$12,638,272",95,2016 Quarter 1,Arlington/span>,3101,2
142,81,Sales,"$3,093,495",228,2016 Quarter 1,Arlington/span>,3101,2
143,92,Sales,"$29,453",4,2016 Quarter 1,Arlington/span>,3101,2
144,11,Sales,"$328,635",27,2016 Annual ,Arlington/span>,3101,2
145,21,Sales,"$65,814",3,2016 Annual ,Arlington/span>,3101,2
146,22,Sales,"$139,541",6,2016 Annual ,Arlington/span>,3101,2
147,23,Sales,"$60,553,950","1,698",2016 Annual ,Arlington/span>,3101,2
148,31,Sales,"$1,420,876",107,2016 Annual ,Arlington/span>,3101,2
149,32,Sales,"$1,958,241",185,2016 Annual ,Arlington/span>,3101,2
150,33,Sales,"$3,475,122",299,2016 Annual ,Arlington/span>,3101,2
151,42,Sales,"$31,261,617","1,519",2016 Annual ,Arlington/span>,3101,2
152,44,Sales,"$189,569,840","1,377",2016 Annual ,Arlington/span>,3101,2
153,45,Sales,"$68,574,273","1,838",2016 Annual ,Arlington/span>,3101,2
154,48,Sales,"$1,646,965",36,2016 Annual ,Arlington/span>,3101,2
155,49,Sales,"$69,885",6,2016 Annual ,Arlington/span>,3101,2
156,51,Sales,"$15,837,506",329,2016 Annual ,Arlington/span>,3101,2
157,52,Sales,"$2,246,572",86,2016 Annual ,Arlington/span>,3101,2
158,53,Sales,"$7,244,077",231,2016 Annual ,Arlington/span>,3101,2
159,54,Sales,"$6,029,137",471,2016 Annual ,Arlington/span>,3101,2
160,55,Sales,D,D,2016 Annual ,Arlington/span>,3101,2
161,56,Sales,"$6,729,080",601,2016 Annual ,Arlington/span>,3101,2
162,61,Sales,"$926,965",82,2016 Annual ,Arlington/span>,3101,2
163,62,Sales,"$766,231",60,2016 Annual ,Arlington/span>,3101,2
164,71,Sales,"$2,207,015",66,2016 Annual ,Arlington/span>,3101,2
165,72,Sales,"$55,480,573",135,2016 Annual ,Arlington/span>,3101,2
166,81,Sales,"$13,301,486",422,2016 Annual ,Arlington/span>,3101,2
167,92,Sales,"$251,715",6,2016 Annual ,Arlington/span>,3101,2
168,11,Sales,"$171,368",14,2015 Quarter 4,Arlington/span>,3101,2
169,21,Sales,"$5,000",3,2015 Quarter 4,Arlington/span>,3101,2
170,22,Sales,"$37,957",3,2015 Quarter 4,Arlington/span>,3101,2
171,23,Sales,"$11,838,337",845,2015 Quarter 4,Arlington/span>,3101,2
172,31,Sales,"$270,793",65,2015 Quarter 4,Arlington/span>,3101,2
173,32,Sales,"$531,540",113,2015 Quarter 4,Arlington/span>,3101,2
174,33,Sales,"$762,113",167,2015 Quarter 4,Arlington/span>,3101,2
175,42,Sales,"$7,446,903",964,2015 Quarter 4,Arlington/span>,3101,2
176,44,Sales,"$43,632,385",787,2015 Quarter 4,Arlington/span>,3101,2
177,45,Sales,"$19,657,810","1,189",2015 Quarter 4,Arlington/span>,3101,2
178,48,Sales,"$342,059",22,2015 Quarter 4,Arlington/span>,3101,2
179,49,Sales,"$20,893",6,2015 Quarter 4,Arlington/span>,3101,2
180,51,Sales,"$3,898,738",236,2015 Quarter 4,Arlington/span>,3101,2
181,52,Sales,"$432,969",68,2015 Quarter 4,Arlington/span>,3101,2
182,53,Sales,"$1,793,672",164,2015 Quarter 4,Arlington/span>,3101,2
183,54,Sales,"$1,789,456",319,2015 Quarter 4,Arlington/span>,3101,2
184,55,Sales,D,D,2015 Quarter 4,Arlington/span>,3101,2
185,56,Sales,"$1,516,208",394,2015 Quarter 4,Arlington/span>,3101,2
186,61,Sales,"$193,303",51,2015 Quarter 4,Arlington/span>,3101,2
187,62,Sales,"$176,336",40,2015 Quarter 4,Arlington/span>,3101,2
188,71,Sales,"$501,463",43,2015 Quarter 4,Arlington/span>,3101,2
189,72,Sales,"$13,002,380",98,2015 Quarter 4,Arlington/span>,3101,2
190,81,Sales,"$3,135,133",292,2015 Quarter 4,Arlington/span>,3101,2
191,92,Sales,"$34,528",4,2015 Quarter 4,Arlington/span>,3101,2
192,11,Sales,"$28,668",5,2015 Quarter 3,Arlington/span>,3101,2
193,21,Sales,D,D,2015 Quarter 3,Arlington/span>,3101,2
194,22,Sales,"$43,407",3,2015 Quarter 3,Arlington/span>,3101,2
195,23,Sales,"$13,971,536",778,2015 Quarter 3,Arlington/span>,3101,2
196,31,Sales,"$386,836",50,2015 Quarter 3,Arlington/span>,3101,2
197,32,Sales,"$594,725",104,2015 Quarter 3,Arlington/span>,3101,2
198,33,Sales,"$740,206",130,2015 Quarter 3,Arlington/span>,3101,2
199,42,Sales,"$6,965,106",859,2015 Quarter 3,Arlington/span>,3101,2
200,44,Sales,"$43,470,316",668,2015 Quarter 3,Arlington/span>,3101,2
201,45,Sales,"$16,618,604",850,2015 Quarter 3,Arlington/span>,3101,2
202,48,Sales,"$254,633",15,2015 Quarter 3,Arlington/span>,3101,2
203,49,Sales,"$12,394",3,2015 Quarter 3,Arlington/span>,3101,2
204,51,Sales,"$3,785,689",219,2015 Quarter 3,Arlington/span>,3101,2
205,52,Sales,"$558,024",70,2015 Quarter 3,Arlington/span>,3101,2
206,53,Sales,"$1,838,249",159,2015 Quarter 3,Arlington/span>,3101,2
207,54,Sales,"$1,356,084",228,2015 Quarter 3,Arlington/span>,3101,2
208,55,Sales,D,D,2015 Quarter 3,Arlington/span>,3101,2
209,56,Sales,"$1,380,361",346,2015 Quarter 3,Arlington/span>,3101,2
210,61,Sales,"$301,703",45,2015 Quarter 3,Arlington/span>,3101,2
211,62,Sales,"$148,136",36,2015 Quarter 3,Arlington/span>,3101,2
212,71,Sales,"$652,090",24,2015 Quarter 3,Arlington/span>,3101,2
213,72,Sales,"$14,325,051",104,2015 Quarter 3,Arlington/span>,3101,2
214,81,Sales,"$3,352,405",228,2015 Quarter 3,Arlington/span>,3101,2
215,92,Sales,"$22,386",4,2015 Quarter 3,Arlington/span>,3101,2
216,11,Sales,"$30,111",6,2015 Quarter 2,Arlington/span>,3101,2
217,21,Sales,D,D,2015 Quarter 2,Arlington/span>,3101,2
218,22,Sales,"$38,522",3,2015 Quarter 2,Arlington/span>,3101,2
219,23,Sales,"$9,414,742",777,2015 Quarter 2,Arlington/span>,3101,2
220,31,Sales,"$276,662",56,2015 Quarter 2,Arlington/span>,3101,2
221,32,Sales,"$573,810",97,2015 Quarter 2,Arlington/span>,3101,2
222,33,Sales,"$1,586,440",130,2015 Quarter 2,Arlington/span>,3101,2
223,42,Sales,"$7,167,570",863,2015 Quarter 2,Arlington/span>,3101,2
224,44,Sales,"$45,453,588",661,2015 Quarter 2,Arlington/span>,3101,2
225,45,Sales,"$15,891,672",814,2015 Quarter 2,Arlington/span>,3101,2
226,48,Sales,"$346,329",18,2015 Quarter 2,Arlington/span>,3101,2
227,49,Sales,"$9,661",3,2015 Quarter 2,Arlington/span>,3101,2
228,51,Sales,"$3,582,538",208,2015 Quarter 2,Arlington/span>,3101,2
229,52,Sales,"$554,446",63,2015 Quarter 2,Arlington/span>,3101,2
230,53,Sales,"$1,636,538",151,2015 Quarter 2,Arlington/span>,3101,2
231,54,Sales,"$1,254,081",226,2015 Quarter 2,Arlington/span>,3101,2
232,55,Sales,D,D,2015 Quarter 2,Arlington/span>,3101,2
233,56,Sales,"$1,414,503",367,2015 Quarter 2,Arlington/span>,3101,2
234,61,Sales,"$260,937",36,2015 Quarter 2,Arlington/span>,3101,2
235,62,Sales,"$149,409",37,2015 Quarter 2,Arlington/span>,3101,2
236,71,Sales,"$653,046",28,2015 Quarter 2,Arlington/span>,3101,2
237,72,Sales,"$13,235,865",90,2015 Quarter 2,Arlington/span>,3101,2
238,81,Sales,"$2,945,556",229,2015 Quarter 2,Arlington/span>,3101,2
239,92,Sales,"$46,975",3,2015 Quarter 2,Arlington/span>,3101,2
240,11,Sales,D,D,2015 Quarter 1,Arlington/span>,3101,2
241,21,Sales,D,D,2015 Quarter 1,Arlington/span>,3101,2
242,22,Sales,D,D,2015 Quarter 1,Arlington/span>,3101,2
243,23,Sales,"$7,469,667",736,2015 Quarter 1,Arlington/span>,3101,2
244,31,Sales,"$258,661",60,2015 Quarter 1,Arlington/span>,3101,2
245,32,Sales,"$411,544",107,2015 Quarter 1,Arlington/span>,3101,2
246,33,Sales,"$915,270",137,2015 Quarter 1,Arlington/span>,3101,2
247,42,Sales,"$6,263,773",852,2015 Quarter 1,Arlington/span>,3101,2
248,44,Sales,"$38,024,186",626,2015 Quarter 1,Arlington/span>,3101,2
249,45,Sales,"$14,986,164",805,2015 Quarter 1,Arlington/span>,3101,2
250,48,Sales,"$297,649",19,2015 Quarter 1,Arlington/span>,3101,2
251,49,Sales,"$14,645",4,2015 Quarter 1,Arlington/span>,3101,2
252,51,Sales,"$3,628,458",221,2015 Quarter 1,Arlington/span>,3101,2
253,52,Sales,"$776,842",60,2015 Quarter 1,Arlington/span>,3101,2
254,53,Sales,"$1,705,129",152,2015 Quarter 1,Arlington/span>,3101,2
255,54,Sales,"$1,074,216",207,2015 Quarter 1,Arlington/span>,3101,2
256,55,Sales,D,D,2015 Quarter 1,Arlington/span>,3101,2
257,56,Sales,"$1,240,727",333,2015 Quarter 1,Arlington/span>,3101,2
258,61,Sales,"$222,486",34,2015 Quarter 1,Arlington/span>,3101,2
259,62,Sales,"$149,912",30,2015 Quarter 1,Arlington/span>,3101,2
260,71,Sales,"$615,592",23,2015 Quarter 1,Arlington/span>,3101,2
261,72,Sales,"$11,817,754",89,2015 Quarter 1,Arlington/span>,3101,2
262,81,Sales,"$2,922,212",218,2015 Quarter 1,Arlington/span>,3101,2
263,92,Sales,"$30,665",5,2015 Quarter 1,Arlington/span>,3101,2
264,11,Sales,"$248,469",20,2015 Annual ,Arlington/span>,3101,2
265,21,Sales,"$25,791",3,2015 Annual ,Arlington/span>,3101,2
266,22,Sales,"$161,301",5,2015 Annual ,Arlington/span>,3101,2
267,23,Sales,"$43,577,173","1,584",2015 Annual ,Arlington/span>,3101,2
268,31,Sales,"$1,206,006",101,2015 Annual ,Arlington/span>,3101,2
269,32,Sales,"$2,114,989",185,2015 Annual ,Arlington/span>,3101,2
270,33,Sales,"$3,211,312",296,2015 Annual ,Arlington/span>,3101,2
271,42,Sales,"$27,760,830","1,460",2015 Annual ,Arlington/span>,3101,2
272,44,Sales,"$170,571,481","1,139",2015 Annual ,Arlington/span>,3101,2
273,45,Sales,"$66,664,121","1,605",2015 Annual ,Arlington/span>,3101,2
274,48,Sales,"$1,240,629",33,2015 Annual ,Arlington/span>,3101,2
275,49,Sales,"$57,593",8,2015 Annual ,Arlington/span>,3101,2
276,51,Sales,"$15,412,371",312,2015 Annual ,Arlington/span>,3101,2
277,52,Sales,"$2,347,765",88,2015 Annual ,Arlington/span>,3101,2
278,53,Sales,"$6,933,605",220,2015 Annual ,Arlington/span>,3101,2
279,54,Sales,"$5,498,782",432,2015 Annual ,Arlington/span>,3101,2
280,55,Sales,D,D,2015 Annual ,Arlington/span>,3101,2
281,56,Sales,"$5,501,984",540,2015 Annual ,Arlington/span>,3101,2
282,61,Sales,"$976,965",76,2015 Annual ,Arlington/span>,3101,2
283,62,Sales,"$622,618",52,2015 Annual ,Arlington/span>,3101,2
284,71,Sales,"$2,422,191",64,2015 Annual ,Arlington/span>,3101,2
285,72,Sales,"$52,381,050",122,2015 Annual ,Arlington/span>,3101,2
286,81,Sales,"$12,355,306",406,2015 Annual ,Arlington/span>,3101,2
287,92,Sales,"$134,554",6,2015 Annual ,Arlington/span>,3101,2
288,11,Sales,"$82,117",12,2014 Quarter 4,Arlington/span>,3101,2
289,21,Sales,D,D,2014 Quarter 4,Arlington/span>,3101,2
290,22,Sales,"$30,338",3,2014 Quarter 4,Arlington/span>,3101,2
291,23,Sales,"$7,508,957",823,2014 Quarter 4,Arlington/span>,3101,2
292,31,Sales,"$260,696",69,2014 Quarter 4,Arlington/span>,3101,2
293,32,Sales,"$584,052",117,2014 Quarter 4,Arlington/span>,3101,2
294,33,Sales,"$1,594,886",165,2014 Quarter 4,Arlington/span>,3101,2
295,42,Sales,"$6,985,213",936,2014 Quarter 4,Arlington/span>,3101,2
296,44,Sales,"$39,900,768",717,2014 Quarter 4,Arlington/span>,3101,2
297,45,Sales,"$18,602,221","1,053",2014 Quarter 4,Arlington/span>,3101,2
298,48,Sales,"$410,854",22,2014 Quarter 4,Arlington/span>,3101,2
299,49,Sales,"$39,174",5,2014 Quarter 4,Arlington/span>,3101,2
300,51,Sales,"$3,889,655",230,2014 Quarter 4,Arlington/span>,3101,2
301,52,Sales,"$446,440",69,2014 Quarter 4,Arlington/span>,3101,2
302,53,Sales,"$1,689,601",165,2014 Quarter 4,Arlington/span>,3101,2
303,54,Sales,"$1,318,561",264,2014 Quarter 4,Arlington/span>,3101,2
304,55,Sales,D,D,2014 Quarter 4,Arlington/span>,3101,2
305,56,Sales,"$1,499,907",382,2014 Quarter 4,Arlington/span>,3101,2
306,61,Sales,"$222,685",49,2014 Quarter 4,Arlington/span>,3101,2
307,62,Sales,"$158,504",34,2014 Quarter 4,Arlington/span>,3101,2
308,71,Sales,"$629,994",38,2014 Quarter 4,Arlington/span>,3101,2
309,72,Sales,"$12,194,515",92,2014 Quarter 4,Arlington/span>,3101,2
310,81,Sales,"$2,945,598",264,2014 Quarter 4,Arlington/span>,3101,2
311,92,Sales,"$27,272",4,2014 Quarter 4,Arlington/span>,3101,2
312,11,Sales,"$24,497",5,2014 Quarter 3,Arlington/span>,3101,2
313,21,Sales,D,D,2014 Quarter 3,Arlington/span>,3101,2
314,22,Sales,"$33,177",3,2014 Quarter 3,Arlington/span>,3101,2
315,23,Sales,"$9,988,671",778,2014 Quarter 3,Arlington/span>,3101,2
316,31,Sales,"$257,315",51,2014 Quarter 3,Arlington/span>,3101,2
317,32,Sales,"$538,627",97,2014 Quarter 3,Arlington/span>,3101,2
318,33,Sales,"$643,392",140,2014 Quarter 3,Arlington/span>,3101,2
319,42,Sales,"$7,050,491",864,2014 Quarter 3,Arlington/span>,3101,2
320,44,Sales,"$40,675,655",594,2014 Quarter 3,Arlington/span>,3101,2
321,45,Sales,"$15,488,865",760,2014 Quarter 3,Arlington/span>,3101,2
322,48,Sales,"$398,152",19,2014 Quarter 3,Arlington/span>,3101,2
323,49,Sales,"$16,578",5,2014 Quarter 3,Arlington/span>,3101,2
324,51,Sales,"$3,480,935",214,2014 Quarter 3,Arlington/span>,3101,2
325,52,Sales,"$487,374",67,2014 Quarter 3,Arlington/span>,3101,2
326,53,Sales,"$1,959,288",163,2014 Quarter 3,Arlington/span>,3101,2
327,54,Sales,"$1,360,932",202,2014 Quarter 3,Arlington/span>,3101,2
328,56,Sales,"$1,394,077",346,2014 Quarter 3,Arlington/span>,3101,2
329,61,Sales,"$377,267",45,2014 Quarter 3,Arlington/span>,3101,2
330,62,Sales,"$137,023",33,2014 Quarter 3,Arlington/span>,3101,2
331,71,Sales,"$740,522",21,2014 Quarter 3,Arlington/span>,3101,2
332,72,Sales,"$13,340,725",99,2014 Quarter 3,Arlington/span>,3101,2
333,81,Sales,"$2,711,885",223,2014 Quarter 3,Arlington/span>,3101,2
334,92,Sales,"$10,603",3,2014 Quarter 3,Arlington/span>,3101,2
335,11,Sales,"$71,901",4,2014 Quarter 2,Arlington/span>,3101,2
336,21,Sales,"$16,667",3,2014 Quarter 2,Arlington/span>,3101,2
337,22,Sales,D,D,2014 Quarter 2,Arlington/span>,3101,2
338,23,Sales,"$7,625,060",757,2014 Quarter 2,Arlington/span>,3101,2
339,31,Sales,"$152,296",60,2014 Quarter 2,Arlington/span>,3101,2
340,32,Sales,"$403,851",100,2014 Quarter 2,Arlington/span>,3101,2
341,33,Sales,"$639,135",138,2014 Quarter 2,Arlington/span>,3101,2
342,42,Sales,"$7,175,919",838,2014 Quarter 2,Arlington/span>,3101,2
343,44,Sales,"$40,344,707",614,2014 Quarter 2,Arlington/span>,3101,2
344,45,Sales,"$15,653,262",762,2014 Quarter 2,Arlington/span>,3101,2
345,48,Sales,"$404,159",21,2014 Quarter 2,Arlington/span>,3101,2
346,49,Sales,"$13,473",4,2014 Quarter 2,Arlington/span>,3101,2
347,51,Sales,"$3,543,893",213,2014 Quarter 2,Arlington/span>,3101,2
348,52,Sales,"$457,095",65,2014 Quarter 2,Arlington/span>,3101,2
349,53,Sales,"$1,831,978",152,2014 Quarter 2,Arlington/span>,3101,2
350,54,Sales,"$1,107,104",205,2014 Quarter 2,Arlington/span>,3101,2
351,56,Sales,"$1,253,027",330,2014 Quarter 2,Arlington/span>,3101,2
352,61,Sales,"$285,598",40,2014 Quarter 2,Arlington/span>,3101,2
