,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
51,22,Sales,"$1,092,380",11,2016 Quarter 4,Kent/span>,1715,2
52,23,Sales,"$73,222,465","2,357",2016 Quarter 4,Kent/span>,1715,2
53,31,Sales,"$1,695,054",214,2016 Quarter 4,Kent/span>,1715,2
54,32,Sales,"$5,319,827",276,2016 Quarter 4,Kent/span>,1715,2
55,33,Sales,"$6,676,575",441,2016 Quarter 4,Kent/span>,1715,2
56,42,Sales,"$73,337,788","2,060",2016 Quarter 4,Kent/span>,1715,2
57,44,Sales,"$127,412,095","1,823",2016 Quarter 4,Kent/span>,1715,2
58,45,Sales,"$83,462,239","2,456",2016 Quarter 4,Kent/span>,1715,2
59,48,Sales,"$1,545,877",70,2016 Quarter 4,Kent/span>,1715,2
60,49,Sales,"$373,637",14,2016 Quarter 4,Kent/span>,1715,2
61,51,Sales,"$31,916,055",511,2016 Quarter 4,Kent/span>,1715,2
62,52,Sales,"$9,556,833",108,2016 Quarter 4,Kent/span>,1715,2
63,53,Sales,"$27,334,101",388,2016 Quarter 4,Kent/span>,1715,2
64,54,Sales,"$14,740,749",804,2016 Quarter 4,Kent/span>,1715,2
65,55,Sales,"$3,471",3,2016 Quarter 4,Kent/span>,1715,2
66,56,Sales,"$16,165,336",967,2016 Quarter 4,Kent/span>,1715,2
67,61,Sales,"$520,151",107,2016 Quarter 4,Kent/span>,1715,2
68,62,Sales,"$164,386",79,2016 Quarter 4,Kent/span>,1715,2
69,71,Sales,"$5,596,716",93,2016 Quarter 4,Kent/span>,1715,2
70,72,Sales,"$55,110,718",352,2016 Quarter 4,Kent/span>,1715,2
71,81,Sales,"$22,419,246",740,2016 Quarter 4,Kent/span>,1715,2
72,92,Sales,"$205,026",9,2016 Quarter 4,Kent/span>,1715,2
73,11,Sales,"$240,534",15,2016 Quarter 3,Kent/span>,1715,2
74,21,Sales,"$22,159",5,2016 Quarter 3,Kent/span>,1715,2
75,22,Sales,"$1,576,596",7,2016 Quarter 3,Kent/span>,1715,2
76,23,Sales,"$79,552,930","2,296",2016 Quarter 3,Kent/span>,1715,2
77,31,Sales,"$1,686,420",129,2016 Quarter 3,Kent/span>,1715,2
78,32,Sales,"$5,926,261",255,2016 Quarter 3,Kent/span>,1715,2
79,33,Sales,"$4,826,197",352,2016 Quarter 3,Kent/span>,1715,2
80,42,Sales,"$76,167,277","1,882",2016 Quarter 3,Kent/span>,1715,2
81,44,Sales,"$133,698,360","1,539",2016 Quarter 3,Kent/span>,1715,2
82,45,Sales,"$68,068,043","1,723",2016 Quarter 3,Kent/span>,1715,2
83,48,Sales,"$1,835,888",58,2016 Quarter 3,Kent/span>,1715,2
84,49,Sales,"$323,001",11,2016 Quarter 3,Kent/span>,1715,2
85,51,Sales,"$28,742,990",453,2016 Quarter 3,Kent/span>,1715,2
86,52,Sales,"$10,445,921",102,2016 Quarter 3,Kent/span>,1715,2
87,53,Sales,"$27,482,876",362,2016 Quarter 3,Kent/span>,1715,2
88,54,Sales,"$10,946,808",611,2016 Quarter 3,Kent/span>,1715,2
89,55,Sales,D,D,2016 Quarter 3,Kent/span>,1715,2
90,56,Sales,"$15,638,520",872,2016 Quarter 3,Kent/span>,1715,2
91,61,Sales,"$1,136,844",93,2016 Quarter 3,Kent/span>,1715,2
92,62,Sales,"$206,656",56,2016 Quarter 3,Kent/span>,1715,2
93,71,Sales,"$4,870,583",56,2016 Quarter 3,Kent/span>,1715,2
94,72,Sales,"$60,529,341",349,2016 Quarter 3,Kent/span>,1715,2
95,81,Sales,"$21,618,621",599,2016 Quarter 3,Kent/span>,1715,2
96,92,Sales,"$357,179",10,2016 Quarter 3,Kent/span>,1715,2
97,11,Sales,"$690,335",20,2016 Quarter 2,Kent/span>,1715,2
98,21,Sales,"$26,168",7,2016 Quarter 2,Kent/span>,1715,2
99,22,Sales,"$1,022,664",12,2016 Quarter 2,Kent/span>,1715,2
100,23,Sales,"$73,686,216","2,264",2016 Quarter 2,Kent/span>,1715,2
101,31,Sales,"$1,618,566",143,2016 Quarter 2,Kent/span>,1715,2
102,32,Sales,"$6,459,349",260,2016 Quarter 2,Kent/span>,1715,2
103,33,Sales,"$6,431,555",362,2016 Quarter 2,Kent/span>,1715,2
104,42,Sales,"$81,635,010","1,888",2016 Quarter 2,Kent/span>,1715,2
105,44,Sales,"$134,968,447","1,459",2016 Quarter 2,Kent/span>,1715,2
106,45,Sales,"$70,659,209","1,622",2016 Quarter 2,Kent/span>,1715,2
107,48,Sales,"$1,500,347",60,2016 Quarter 2,Kent/span>,1715,2
108,49,Sales,"$270,402",11,2016 Quarter 2,Kent/span>,1715,2
109,51,Sales,"$29,214,569",442,2016 Quarter 2,Kent/span>,1715,2
110,52,Sales,"$10,648,066",106,2016 Quarter 2,Kent/span>,1715,2
111,53,Sales,"$21,902,459",358,2016 Quarter 2,Kent/span>,1715,2
112,54,Sales,"$10,697,506",585,2016 Quarter 2,Kent/span>,1715,2
113,55,Sales,D,D,2016 Quarter 2,Kent/span>,1715,2
114,56,Sales,"$15,355,080",870,2016 Quarter 2,Kent/span>,1715,2
115,61,Sales,"$467,075",77,2016 Quarter 2,Kent/span>,1715,2
116,62,Sales,"$138,526",63,2016 Quarter 2,Kent/span>,1715,2
117,71,Sales,"$5,107,014",60,2016 Quarter 2,Kent/span>,1715,2
118,72,Sales,"$57,626,613",342,2016 Quarter 2,Kent/span>,1715,2
119,81,Sales,"$21,375,334",591,2016 Quarter 2,Kent/span>,1715,2
120,92,Sales,"$171,279",10,2016 Quarter 2,Kent/span>,1715,2
121,11,Sales,"$208,275",17,2016 Quarter 1,Kent/span>,1715,2
122,21,Sales,"$10,674",4,2016 Quarter 1,Kent/span>,1715,2
123,22,Sales,"$504,040",8,2016 Quarter 1,Kent/span>,1715,2
124,23,Sales,"$62,654,979","2,206",2016 Quarter 1,Kent/span>,1715,2
125,31,Sales,"$1,686,563",140,2016 Quarter 1,Kent/span>,1715,2
126,32,Sales,"$5,737,422",257,2016 Quarter 1,Kent/span>,1715,2
127,33,Sales,"$6,186,267",372,2016 Quarter 1,Kent/span>,1715,2
128,42,Sales,"$84,598,164","1,877",2016 Quarter 1,Kent/span>,1715,2
129,44,Sales,"$114,533,891","1,382",2016 Quarter 1,Kent/span>,1715,2
130,45,Sales,"$66,045,431","1,570",2016 Quarter 1,Kent/span>,1715,2
131,48,Sales,"$1,180,595",57,2016 Quarter 1,Kent/span>,1715,2
132,49,Sales,"$285,361",10,2016 Quarter 1,Kent/span>,1715,2
133,51,Sales,"$29,383,677",418,2016 Quarter 1,Kent/span>,1715,2
134,52,Sales,"$7,248,387",100,2016 Quarter 1,Kent/span>,1715,2
135,53,Sales,"$22,815,148",347,2016 Quarter 1,Kent/span>,1715,2
136,54,Sales,"$10,108,664",574,2016 Quarter 1,Kent/span>,1715,2
137,55,Sales,"$7,618",4,2016 Quarter 1,Kent/span>,1715,2
138,56,Sales,"$52,500,755",851,2016 Quarter 1,Kent/span>,1715,2
139,61,Sales,"$431,564",77,2016 Quarter 1,Kent/span>,1715,2
140,62,Sales,"$141,451",61,2016 Quarter 1,Kent/span>,1715,2
141,71,Sales,"$5,511,147",53,2016 Quarter 1,Kent/span>,1715,2
142,72,Sales,"$52,338,388",325,2016 Quarter 1,Kent/span>,1715,2
143,81,Sales,"$21,126,665",588,2016 Quarter 1,Kent/span>,1715,2
144,92,Sales,"$179,921",11,2016 Quarter 1,Kent/span>,1715,2
145,11,Sales,"$1,334,296",41,2016 Annual ,Kent/span>,1715,2
146,21,Sales,"$67,534",9,2016 Annual ,Kent/span>,1715,2
147,22,Sales,"$4,195,680",14,2016 Annual ,Kent/span>,1715,2
148,23,Sales,"$289,269,370","4,013",2016 Annual ,Kent/span>,1715,2
149,31,Sales,"$6,680,087",278,2016 Annual ,Kent/span>,1715,2
150,32,Sales,"$23,415,387",378,2016 Annual ,Kent/span>,1715,2
151,33,Sales,"$24,031,259",679,2016 Annual ,Kent/span>,1715,2
152,42,Sales,"$318,657,684","2,870",2016 Annual ,Kent/span>,1715,2
153,44,Sales,"$510,520,613","2,420",2016 Annual ,Kent/span>,1715,2
154,45,Sales,"$285,201,519","3,159",2016 Annual ,Kent/span>,1715,2
155,48,Sales,"$5,629,459",104,2016 Annual ,Kent/span>,1715,2
156,49,Sales,"$1,250,310",16,2016 Annual ,Kent/span>,1715,2
157,51,Sales,"$119,351,217",642,2016 Annual ,Kent/span>,1715,2
158,52,Sales,"$38,869,881",130,2016 Annual ,Kent/span>,1715,2
159,53,Sales,"$98,589,302",471,2016 Annual ,Kent/span>,1715,2
160,54,Sales,"$46,468,098","1,113",2016 Annual ,Kent/span>,1715,2
161,55,Sales,"$9,058",3,2016 Annual ,Kent/span>,1715,2
162,56,Sales,"$99,702,894","1,301",2016 Annual ,Kent/span>,1715,2
163,61,Sales,"$2,555,674",151,2016 Annual ,Kent/span>,1715,2
164,62,Sales,"$651,019",99,2016 Annual ,Kent/span>,1715,2
165,71,Sales,"$21,059,284",121,2016 Annual ,Kent/span>,1715,2
166,72,Sales,"$225,589,777",427,2016 Annual ,Kent/span>,1715,2
167,81,Sales,"$87,065,937",944,2016 Annual ,Kent/span>,1715,2
168,92,Sales,"$913,405",14,2016 Annual ,Kent/span>,1715,2
169,11,Sales,"$182,521",26,2015 Quarter 4,Kent/span>,1715,2
170,21,Sales,"$17,457",6,2015 Quarter 4,Kent/span>,1715,2
171,22,Sales,"$460,623",5,2015 Quarter 4,Kent/span>,1715,2
172,23,Sales,"$70,939,902","2,278",2015 Quarter 4,Kent/span>,1715,2
173,31,Sales,"$1,829,123",193,2015 Quarter 4,Kent/span>,1715,2
174,32,Sales,"$5,622,024",258,2015 Quarter 4,Kent/span>,1715,2
175,33,Sales,"$6,230,707",432,2015 Quarter 4,Kent/span>,1715,2
176,42,Sales,"$80,259,954","2,006",2015 Quarter 4,Kent/span>,1715,2
177,44,Sales,"$116,645,507","1,556",2015 Quarter 4,Kent/span>,1715,2
178,45,Sales,"$81,338,297","2,212",2015 Quarter 4,Kent/span>,1715,2
179,48,Sales,"$1,698,469",79,2015 Quarter 4,Kent/span>,1715,2
180,49,Sales,"$590,278",13,2015 Quarter 4,Kent/span>,1715,2
181,51,Sales,"$29,684,254",469,2015 Quarter 4,Kent/span>,1715,2
182,52,Sales,"$6,991,756",102,2015 Quarter 4,Kent/span>,1715,2
183,53,Sales,"$24,855,979",370,2015 Quarter 4,Kent/span>,1715,2
184,54,Sales,"$9,993,708",741,2015 Quarter 4,Kent/span>,1715,2
185,55,Sales,D,D,2015 Quarter 4,Kent/span>,1715,2
186,56,Sales,"$35,610,383",948,2015 Quarter 4,Kent/span>,1715,2
187,61,Sales,"$363,524",104,2015 Quarter 4,Kent/span>,1715,2
188,62,Sales,"$156,140",72,2015 Quarter 4,Kent/span>,1715,2
189,71,Sales,"$5,394,435",92,2015 Quarter 4,Kent/span>,1715,2
190,72,Sales,"$52,442,282",332,2015 Quarter 4,Kent/span>,1715,2
191,81,Sales,"$21,312,848",724,2015 Quarter 4,Kent/span>,1715,2
192,92,Sales,"$138,930",8,2015 Quarter 4,Kent/span>,1715,2
193,11,Sales,"$207,167",17,2015 Quarter 3,Kent/span>,1715,2
194,21,Sales,"$7,894",5,2015 Quarter 3,Kent/span>,1715,2
195,22,Sales,"$1,134,735",7,2015 Quarter 3,Kent/span>,1715,2
196,23,Sales,"$69,793,909","2,208",2015 Quarter 3,Kent/span>,1715,2
197,31,Sales,"$1,748,517",119,2015 Quarter 3,Kent/span>,1715,2
198,32,Sales,"$5,225,517",254,2015 Quarter 3,Kent/span>,1715,2
199,33,Sales,"$5,598,879",361,2015 Quarter 3,Kent/span>,1715,2
200,42,Sales,"$74,326,687","1,807",2015 Quarter 3,Kent/span>,1715,2
201,44,Sales,"$127,088,007","1,348",2015 Quarter 3,Kent/span>,1715,2
202,45,Sales,"$68,902,894","1,518",2015 Quarter 3,Kent/span>,1715,2
203,48,Sales,"$1,818,640",57,2015 Quarter 3,Kent/span>,1715,2
204,49,Sales,"$214,652",11,2015 Quarter 3,Kent/span>,1715,2
205,51,Sales,"$29,212,053",434,2015 Quarter 3,Kent/span>,1715,2
206,52,Sales,"$8,531,123",101,2015 Quarter 3,Kent/span>,1715,2
207,53,Sales,"$27,137,034",335,2015 Quarter 3,Kent/span>,1715,2
208,54,Sales,"$11,181,759",571,2015 Quarter 3,Kent/span>,1715,2
209,55,Sales,"$3,127",3,2015 Quarter 3,Kent/span>,1715,2
210,56,Sales,"$11,235,249",847,2015 Quarter 3,Kent/span>,1715,2
211,61,Sales,"$511,537",78,2015 Quarter 3,Kent/span>,1715,2
212,62,Sales,"$221,469",57,2015 Quarter 3,Kent/span>,1715,2
213,71,Sales,"$4,352,005",60,2015 Quarter 3,Kent/span>,1715,2
214,72,Sales,"$56,859,839",328,2015 Quarter 3,Kent/span>,1715,2
215,81,Sales,"$20,798,342",585,2015 Quarter 3,Kent/span>,1715,2
216,92,Sales,"$129,890",10,2015 Quarter 3,Kent/span>,1715,2
217,11,Sales,"$611,591",20,2015 Quarter 2,Kent/span>,1715,2
218,21,Sales,"$12,594",3,2015 Quarter 2,Kent/span>,1715,2
219,22,Sales,"$1,107,226",6,2015 Quarter 2,Kent/span>,1715,2
220,23,Sales,"$65,308,476","2,229",2015 Quarter 2,Kent/span>,1715,2
221,31,Sales,"$1,744,508",153,2015 Quarter 2,Kent/span>,1715,2
222,32,Sales,"$5,232,285",257,2015 Quarter 2,Kent/span>,1715,2
223,33,Sales,"$6,640,828",363,2015 Quarter 2,Kent/span>,1715,2
224,42,Sales,"$68,656,089","1,815",2015 Quarter 2,Kent/span>,1715,2
225,44,Sales,"$126,518,650","1,313",2015 Quarter 2,Kent/span>,1715,2
226,45,Sales,"$72,119,986","1,483",2015 Quarter 2,Kent/span>,1715,2
227,48,Sales,"$1,257,846",59,2015 Quarter 2,Kent/span>,1715,2
228,49,Sales,"$252,694",8,2015 Quarter 2,Kent/span>,1715,2
229,51,Sales,"$27,256,877",430,2015 Quarter 2,Kent/span>,1715,2
230,52,Sales,"$7,796,850",100,2015 Quarter 2,Kent/span>,1715,2
231,53,Sales,"$22,483,397",328,2015 Quarter 2,Kent/span>,1715,2
232,54,Sales,"$8,911,718",556,2015 Quarter 2,Kent/span>,1715,2
233,55,Sales,D,D,2015 Quarter 2,Kent/span>,1715,2
234,56,Sales,"$10,879,342",852,2015 Quarter 2,Kent/span>,1715,2
235,61,Sales,"$309,100",77,2015 Quarter 2,Kent/span>,1715,2
236,62,Sales,"$147,854",62,2015 Quarter 2,Kent/span>,1715,2
237,71,Sales,"$4,100,174",58,2015 Quarter 2,Kent/span>,1715,2
238,72,Sales,"$53,233,307",318,2015 Quarter 2,Kent/span>,1715,2
239,81,Sales,"$19,014,600",583,2015 Quarter 2,Kent/span>,1715,2
240,92,Sales,"$336,132",8,2015 Quarter 2,Kent/span>,1715,2
241,11,Sales,"$204,554",17,2015 Quarter 1,Kent/span>,1715,2
242,21,Sales,"$8,140",6,2015 Quarter 1,Kent/span>,1715,2
243,22,Sales,"$578,147",6,2015 Quarter 1,Kent/span>,1715,2
244,23,Sales,"$73,664,674","2,124",2015 Quarter 1,Kent/span>,1715,2
245,31,Sales,"$1,687,951",128,2015 Quarter 1,Kent/span>,1715,2
246,32,Sales,"$4,732,462",251,2015 Quarter 1,Kent/span>,1715,2
247,33,Sales,"$6,714,729",363,2015 Quarter 1,Kent/span>,1715,2
248,42,Sales,"$60,161,309","1,770",2015 Quarter 1,Kent/span>,1715,2
249,44,Sales,"$108,603,143","1,257",2015 Quarter 1,Kent/span>,1715,2
250,45,Sales,"$67,969,612","1,459",2015 Quarter 1,Kent/span>,1715,2
251,48,Sales,"$826,203",46,2015 Quarter 1,Kent/span>,1715,2
252,49,Sales,"$257,735",13,2015 Quarter 1,Kent/span>,1715,2
253,51,Sales,"$26,536,782",440,2015 Quarter 1,Kent/span>,1715,2
254,52,Sales,"$5,986,191",93,2015 Quarter 1,Kent/span>,1715,2
255,53,Sales,"$19,294,349",319,2015 Quarter 1,Kent/span>,1715,2
256,54,Sales,"$6,687,317",509,2015 Quarter 1,Kent/span>,1715,2
257,55,Sales,D,D,2015 Quarter 1,Kent/span>,1715,2
258,56,Sales,"$9,659,607",808,2015 Quarter 1,Kent/span>,1715,2
259,61,Sales,"$180,354",68,2015 Quarter 1,Kent/span>,1715,2
260,62,Sales,"$116,364",64,2015 Quarter 1,Kent/span>,1715,2
261,71,Sales,"$4,702,358",54,2015 Quarter 1,Kent/span>,1715,2
262,72,Sales,"$48,200,798",309,2015 Quarter 1,Kent/span>,1715,2
263,81,Sales,"$18,341,477",579,2015 Quarter 1,Kent/span>,1715,2
264,92,Sales,"$129,502",7,2015 Quarter 1,Kent/span>,1715,2
265,11,Sales,"$1,205,833",39,2015 Annual ,Kent/span>,1715,2
266,21,Sales,"$46,085",9,2015 Annual ,Kent/span>,1715,2
267,22,Sales,"$3,280,731",10,2015 Annual ,Kent/span>,1715,2
268,23,Sales,"$279,852,544","3,904",2015 Annual ,Kent/span>,1715,2
269,31,Sales,"$7,003,557",256,2015 Annual ,Kent/span>,1715,2
270,32,Sales,"$20,748,068",370,2015 Annual ,Kent/span>,1715,2
271,33,Sales,"$25,209,716",659,2015 Annual ,Kent/span>,1715,2
272,42,Sales,"$283,098,668","2,773",2015 Annual ,Kent/span>,1715,2
273,44,Sales,"$478,588,406","2,115",2015 Annual ,Kent/span>,1715,2
274,45,Sales,"$281,904,000","2,842",2015 Annual ,Kent/span>,1715,2
275,48,Sales,"$5,343,574",100,2015 Annual ,Kent/span>,1715,2
276,49,Sales,"$1,305,160",17,2015 Annual ,Kent/span>,1715,2
277,51,Sales,"$120,783,811",614,2015 Annual ,Kent/span>,1715,2
278,52,Sales,"$29,919,725",120,2015 Annual ,Kent/span>,1715,2
279,53,Sales,"$93,792,472",456,2015 Annual ,Kent/span>,1715,2
280,54,Sales,"$37,079,677","1,012",2015 Annual ,Kent/span>,1715,2
281,55,Sales,"$7,441",3,2015 Annual ,Kent/span>,1715,2
282,56,Sales,"$67,206,726","1,252",2015 Annual ,Kent/span>,1715,2
283,61,Sales,"$1,359,170",141,2015 Annual ,Kent/span>,1715,2
284,62,Sales,"$639,769",93,2015 Annual ,Kent/span>,1715,2
285,71,Sales,"$18,548,985",117,2015 Annual ,Kent/span>,1715,2
286,72,Sales,"$210,949,508",392,2015 Annual ,Kent/span>,1715,2
287,81,Sales,"$79,571,211",929,2015 Annual ,Kent/span>,1715,2
288,92,Sales,"$734,454",12,2015 Annual ,Kent/span>,1715,2
289,11,Sales,"$165,311",28,2014 Quarter 4,Kent/span>,1715,2
290,21,Sales,"$21,188",5,2014 Quarter 4,Kent/span>,1715,2
291,22,Sales,"$406,475",9,2014 Quarter 4,Kent/span>,1715,2
292,23,Sales,"$95,340,201","2,291",2014 Quarter 4,Kent/span>,1715,2
293,31,Sales,"$1,826,357",167,2014 Quarter 4,Kent/span>,1715,2
294,32,Sales,"$5,199,494",282,2014 Quarter 4,Kent/span>,1715,2
295,33,Sales,"$6,103,219",409,2014 Quarter 4,Kent/span>,1715,2
296,42,Sales,"$66,373,967","1,928",2014 Quarter 4,Kent/span>,1715,2
297,44,Sales,"$109,474,478","1,404",2014 Quarter 4,Kent/span>,1715,2
298,45,Sales,"$85,033,828","1,967",2014 Quarter 4,Kent/span>,1715,2
299,48,Sales,"$973,255",55,2014 Quarter 4,Kent/span>,1715,2
300,49,Sales,"$248,560",18,2014 Quarter 4,Kent/span>,1715,2
301,51,Sales,"$27,942,245",471,2014 Quarter 4,Kent/span>,1715,2
302,52,Sales,"$6,232,456",103,2014 Quarter 4,Kent/span>,1715,2
303,53,Sales,"$23,520,329",338,2014 Quarter 4,Kent/span>,1715,2
304,54,Sales,"$9,254,629",672,2014 Quarter 4,Kent/span>,1715,2
305,55,Sales,D,D,2014 Quarter 4,Kent/span>,1715,2
306,56,Sales,"$10,500,737",908,2014 Quarter 4,Kent/span>,1715,2
307,61,Sales,"$367,234",85,2014 Quarter 4,Kent/span>,1715,2
308,62,Sales,"$133,662",75,2014 Quarter 4,Kent/span>,1715,2
309,71,Sales,"$4,823,020",89,2014 Quarter 4,Kent/span>,1715,2
310,72,Sales,"$48,255,546",336,2014 Quarter 4,Kent/span>,1715,2
311,81,Sales,"$18,392,743",701,2014 Quarter 4,Kent/span>,1715,2
312,92,Sales,"$129,332",9,2014 Quarter 4,Kent/span>,1715,2
313,11,Sales,"$216,229",17,2014 Quarter 3,Kent/span>,1715,2
314,21,Sales,"$37,086",4,2014 Quarter 3,Kent/span>,1715,2
315,22,Sales,"$1,045,150",6,2014 Quarter 3,Kent/span>,1715,2
316,23,Sales,"$90,552,570","2,172",2014 Quarter 3,Kent/span>,1715,2
317,31,Sales,"$1,675,562",130,2014 Quarter 3,Kent/span>,1715,2
318,32,Sales,"$5,663,252",252,2014 Quarter 3,Kent/span>,1715,2
319,33,Sales,"$6,541,981",351,2014 Quarter 3,Kent/span>,1715,2
320,42,Sales,"$58,230,966","1,797",2014 Quarter 3,Kent/span>,1715,2
321,44,Sales,"$120,414,948","1,213",2014 Quarter 3,Kent/span>,1715,2
322,45,Sales,"$72,566,675","1,405",2014 Quarter 3,Kent/span>,1715,2
323,48,Sales,"$1,050,239",44,2014 Quarter 3,Kent/span>,1715,2
324,49,Sales,"$217,188",13,2014 Quarter 3,Kent/span>,1715,2
325,51,Sales,"$25,086,375",422,2014 Quarter 3,Kent/span>,1715,2
326,52,Sales,"$7,028,060",97,2014 Quarter 3,Kent/span>,1715,2
327,53,Sales,"$22,428,737",309,2014 Quarter 3,Kent/span>,1715,2
328,54,Sales,"$8,377,602",504,2014 Quarter 3,Kent/span>,1715,2
329,55,Sales,D,D,2014 Quarter 3,Kent/span>,1715,2
330,56,Sales,"$9,701,659",799,2014 Quarter 3,Kent/span>,1715,2
331,61,Sales,"$316,881",70,2014 Quarter 3,Kent/span>,1715,2
332,62,Sales,"$113,781",58,2014 Quarter 3,Kent/span>,1715,2
333,71,Sales,"$5,761,019",67,2014 Quarter 3,Kent/span>,1715,2
334,72,Sales,"$51,928,423",336,2014 Quarter 3,Kent/span>,1715,2
335,81,Sales,"$18,242,132",595,2014 Quarter 3,Kent/span>,1715,2
336,92,Sales,"$109,164",7,2014 Quarter 3,Kent/span>,1715,2
337,11,Sales,"$655,301",24,2014 Quarter 2,Kent/span>,1715,2
338,21,Sales,"$27,583",4,2014 Quarter 2,Kent/span>,1715,2
339,22,Sales,"$1,077,582",6,2014 Quarter 2,Kent/span>,1715,2
340,23,Sales,"$77,246,849","2,176",2014 Quarter 2,Kent/span>,1715,2
341,31,Sales,"$1,733,430",147,2014 Quarter 2,Kent/span>,1715,2
342,32,Sales,"$5,343,963",257,2014 Quarter 2,Kent/span>,1715,2
343,33,Sales,"$6,164,211",394,2014 Quarter 2,Kent/span>,1715,2
344,42,Sales,"$62,739,807","1,786",2014 Quarter 2,Kent/span>,1715,2
345,44,Sales,"$116,691,992","1,241",2014 Quarter 2,Kent/span>,1715,2
346,45,Sales,"$68,506,722","1,370",2014 Quarter 2,Kent/span>,1715,2
347,48,Sales,"$819,239",39,2014 Quarter 2,Kent/span>,1715,2
348,49,Sales,"$257,399",12,2014 Quarter 2,Kent/span>,1715,2
349,51,Sales,"$26,276,335",424,2014 Quarter 2,Kent/span>,1715,2
350,52,Sales,"$6,488,552",98,2014 Quarter 2,Kent/span>,1715,2
351,53,Sales,"$19,577,515",305,2014 Quarter 2,Kent/span>,1715,2
352,54,Sales,"$7,725,431",507,2014 Quarter 2,Kent/span>,1715,2
