,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
189,48,Sales,"$5,740",3,2015 Quarter 3,Toppenish/span>,3910,2
190,51,Sales,"$1,228,171",115,2015 Quarter 3,Toppenish/span>,3910,2
191,52,Sales,"$132,255",35,2015 Quarter 3,Toppenish/span>,3910,2
192,53,Sales,"$546,496",69,2015 Quarter 3,Toppenish/span>,3910,2
193,54,Sales,"$1,734,041",91,2015 Quarter 3,Toppenish/span>,3910,2
194,56,Sales,"$347,779",86,2015 Quarter 3,Toppenish/span>,3910,2
195,61,Sales,"$29,363",15,2015 Quarter 3,Toppenish/span>,3910,2
196,62,Sales,"$36,555",7,2015 Quarter 3,Toppenish/span>,3910,2
197,71,Sales,"$6,220",3,2015 Quarter 3,Toppenish/span>,3910,2
198,72,Sales,"$2,243,754",26,2015 Quarter 3,Toppenish/span>,3910,2
199,81,Sales,"$454,896",51,2015 Quarter 3,Toppenish/span>,3910,2
200,92,Sales,"$7,167",3,2015 Quarter 3,Toppenish/span>,3910,2
201,11,Sales,D,D,2015 Quarter 2,Toppenish/span>,3910,2
202,21,Sales,"$46,636",3,2015 Quarter 2,Toppenish/span>,3910,2
203,22,Sales,D,D,2015 Quarter 2,Toppenish/span>,3910,2
204,23,Sales,"$5,550,067",137,2015 Quarter 2,Toppenish/span>,3910,2
205,31,Sales,"$47,468",12,2015 Quarter 2,Toppenish/span>,3910,2
206,32,Sales,"$123,030",29,2015 Quarter 2,Toppenish/span>,3910,2
207,33,Sales,"$217,513",22,2015 Quarter 2,Toppenish/span>,3910,2
208,42,Sales,"$2,955,726",308,2015 Quarter 2,Toppenish/span>,3910,2
209,44,Sales,"$8,372,582",236,2015 Quarter 2,Toppenish/span>,3910,2
210,45,Sales,"$1,488,163",300,2015 Quarter 2,Toppenish/span>,3910,2
211,48,Sales,D,D,2015 Quarter 2,Toppenish/span>,3910,2
212,51,Sales,"$1,025,279",107,2015 Quarter 2,Toppenish/span>,3910,2
213,52,Sales,"$211,316",30,2015 Quarter 2,Toppenish/span>,3910,2
214,53,Sales,"$473,840",64,2015 Quarter 2,Toppenish/span>,3910,2
215,54,Sales,"$619,337",74,2015 Quarter 2,Toppenish/span>,3910,2
216,56,Sales,"$229,742",74,2015 Quarter 2,Toppenish/span>,3910,2
217,61,Sales,"$5,701",10,2015 Quarter 2,Toppenish/span>,3910,2
218,62,Sales,"$34,221",4,2015 Quarter 2,Toppenish/span>,3910,2
219,71,Sales,"$2,850",5,2015 Quarter 2,Toppenish/span>,3910,2
220,72,Sales,"$2,229,500",26,2015 Quarter 2,Toppenish/span>,3910,2
221,81,Sales,"$504,637",56,2015 Quarter 2,Toppenish/span>,3910,2
222,92,Sales,D,D,2015 Quarter 2,Toppenish/span>,3910,2
223,21,Sales,D,D,2015 Quarter 1,Toppenish/span>,3910,2
224,22,Sales,"$15,399",3,2015 Quarter 1,Toppenish/span>,3910,2
225,23,Sales,"$4,126,046",135,2015 Quarter 1,Toppenish/span>,3910,2
226,31,Sales,"$40,365",8,2015 Quarter 1,Toppenish/span>,3910,2
227,32,Sales,"$109,945",31,2015 Quarter 1,Toppenish/span>,3910,2
228,33,Sales,"$154,447",26,2015 Quarter 1,Toppenish/span>,3910,2
229,42,Sales,"$2,363,003",305,2015 Quarter 1,Toppenish/span>,3910,2
230,44,Sales,"$7,233,962",222,2015 Quarter 1,Toppenish/span>,3910,2
231,45,Sales,"$1,324,321",307,2015 Quarter 1,Toppenish/span>,3910,2
232,48,Sales,D,D,2015 Quarter 1,Toppenish/span>,3910,2
233,49,Sales,D,D,2015 Quarter 1,Toppenish/span>,3910,2
234,51,Sales,"$997,504",108,2015 Quarter 1,Toppenish/span>,3910,2
235,52,Sales,"$256,415",28,2015 Quarter 1,Toppenish/span>,3910,2
236,53,Sales,"$549,761",66,2015 Quarter 1,Toppenish/span>,3910,2
237,54,Sales,"$472,746",68,2015 Quarter 1,Toppenish/span>,3910,2
238,56,Sales,"$340,679",81,2015 Quarter 1,Toppenish/span>,3910,2
239,61,Sales,"$9,770",11,2015 Quarter 1,Toppenish/span>,3910,2
240,62,Sales,"$37,728",5,2015 Quarter 1,Toppenish/span>,3910,2
241,71,Sales,$932,4,2015 Quarter 1,Toppenish/span>,3910,2
242,72,Sales,"$1,886,313",25,2015 Quarter 1,Toppenish/span>,3910,2
243,81,Sales,"$435,052",51,2015 Quarter 1,Toppenish/span>,3910,2
244,92,Sales,D,D,2015 Quarter 1,Toppenish/span>,3910,2
245,11,Sales,D,D,2015 Annual ,Toppenish/span>,3910,2
246,21,Sales,"$8,218",4,2015 Annual ,Toppenish/span>,3910,2
247,22,Sales,"$111,573",3,2015 Annual ,Toppenish/span>,3910,2
248,23,Sales,"$18,881,498",285,2015 Annual ,Toppenish/span>,3910,2
249,31,Sales,"$366,603",19,2015 Annual ,Toppenish/span>,3910,2
250,32,Sales,"$529,612",50,2015 Annual ,Toppenish/span>,3910,2
251,33,Sales,"$1,235,430",47,2015 Annual ,Toppenish/span>,3910,2
252,42,Sales,"$9,672,125",510,2015 Annual ,Toppenish/span>,3910,2
253,44,Sales,"$30,529,598",401,2015 Annual ,Toppenish/span>,3910,2
254,45,Sales,"$5,768,346",546,2015 Annual ,Toppenish/span>,3910,2
255,48,Sales,"$22,424",4,2015 Annual ,Toppenish/span>,3910,2
256,49,Sales,D,D,2015 Annual ,Toppenish/span>,3910,2
257,51,Sales,"$4,485,400",154,2015 Annual ,Toppenish/span>,3910,2
258,52,Sales,"$986,535",43,2015 Annual ,Toppenish/span>,3910,2
259,53,Sales,"$1,962,429",87,2015 Annual ,Toppenish/span>,3910,2
260,54,Sales,"$3,388,587",140,2015 Annual ,Toppenish/span>,3910,2
261,56,Sales,"$1,127,087",129,2015 Annual ,Toppenish/span>,3910,2
262,61,Sales,"$65,428",28,2015 Annual ,Toppenish/span>,3910,2
263,62,Sales,"$146,553",12,2015 Annual ,Toppenish/span>,3910,2
264,71,Sales,"$35,916",12,2015 Annual ,Toppenish/span>,3910,2
265,72,Sales,"$8,218,537",29,2015 Annual ,Toppenish/span>,3910,2
266,81,Sales,"$2,097,033",102,2015 Annual ,Toppenish/span>,3910,2
267,92,Sales,"$16,893",6,2015 Annual ,Toppenish/span>,3910,2
268,11,Sales,"$8,231",3,2014 Quarter 4,Toppenish/span>,3910,2
269,21,Sales,D,D,2014 Quarter 4,Toppenish/span>,3910,2
270,22,Sales,D,D,2014 Quarter 4,Toppenish/span>,3910,2
271,23,Sales,"$3,390,034",149,2014 Quarter 4,Toppenish/span>,3910,2
272,31,Sales,"$131,472",9,2014 Quarter 4,Toppenish/span>,3910,2
273,32,Sales,"$129,643",24,2014 Quarter 4,Toppenish/span>,3910,2
274,33,Sales,"$154,927",30,2014 Quarter 4,Toppenish/span>,3910,2
275,42,Sales,"$2,434,473",288,2014 Quarter 4,Toppenish/span>,3910,2
276,44,Sales,"$8,386,201",232,2014 Quarter 4,Toppenish/span>,3910,2
277,45,Sales,"$1,677,450",354,2014 Quarter 4,Toppenish/span>,3910,2
278,48,Sales,D,D,2014 Quarter 4,Toppenish/span>,3910,2
279,51,Sales,"$1,136,956",104,2014 Quarter 4,Toppenish/span>,3910,2
280,52,Sales,"$236,242",30,2014 Quarter 4,Toppenish/span>,3910,2
281,53,Sales,"$455,411",72,2014 Quarter 4,Toppenish/span>,3910,2
282,54,Sales,"$2,920,863",80,2014 Quarter 4,Toppenish/span>,3910,2
283,56,Sales,"$203,162",93,2014 Quarter 4,Toppenish/span>,3910,2
284,61,Sales,"$78,664",17,2014 Quarter 4,Toppenish/span>,3910,2
285,62,Sales,"$50,196",9,2014 Quarter 4,Toppenish/span>,3910,2
286,71,Sales,"$24,623",9,2014 Quarter 4,Toppenish/span>,3910,2
287,72,Sales,"$1,894,931",25,2014 Quarter 4,Toppenish/span>,3910,2
288,81,Sales,"$529,636",59,2014 Quarter 4,Toppenish/span>,3910,2
289,92,Sales,D,D,2014 Quarter 4,Toppenish/span>,3910,2
290,11,Sales,D,D,2014 Quarter 3,Toppenish/span>,3910,2
291,21,Sales,D,D,2014 Quarter 3,Toppenish/span>,3910,2
292,22,Sales,"$39,632",3,2014 Quarter 3,Toppenish/span>,3910,2
293,23,Sales,"$2,810,421",175,2014 Quarter 3,Toppenish/span>,3910,2
294,31,Sales,"$43,725",9,2014 Quarter 3,Toppenish/span>,3910,2
295,32,Sales,"$147,289",26,2014 Quarter 3,Toppenish/span>,3910,2
296,33,Sales,"$256,435",22,2014 Quarter 3,Toppenish/span>,3910,2
297,42,Sales,"$2,743,148",288,2014 Quarter 3,Toppenish/span>,3910,2
298,44,Sales,"$8,630,268",230,2014 Quarter 3,Toppenish/span>,3910,2
299,45,Sales,"$1,627,693",304,2014 Quarter 3,Toppenish/span>,3910,2
300,48,Sales,D,D,2014 Quarter 3,Toppenish/span>,3910,2
301,51,Sales,"$1,243,590",113,2014 Quarter 3,Toppenish/span>,3910,2
302,52,Sales,"$157,211",30,2014 Quarter 3,Toppenish/span>,3910,2
303,53,Sales,"$375,611",63,2014 Quarter 3,Toppenish/span>,3910,2
304,54,Sales,"$622,723",62,2014 Quarter 3,Toppenish/span>,3910,2
305,56,Sales,"$245,995",84,2014 Quarter 3,Toppenish/span>,3910,2
306,61,Sales,"$128,138",19,2014 Quarter 3,Toppenish/span>,3910,2
307,62,Sales,"$30,235",8,2014 Quarter 3,Toppenish/span>,3910,2
308,71,Sales,"$9,674",6,2014 Quarter 3,Toppenish/span>,3910,2
309,72,Sales,"$2,166,703",25,2014 Quarter 3,Toppenish/span>,3910,2
310,81,Sales,"$499,534",53,2014 Quarter 3,Toppenish/span>,3910,2
311,92,Sales,D,D,2014 Quarter 3,Toppenish/span>,3910,2
312,11,Sales,D,D,2014 Quarter 2,Toppenish/span>,3910,2
313,21,Sales,D,D,2014 Quarter 2,Toppenish/span>,3910,2
314,22,Sales,"$45,807",3,2014 Quarter 2,Toppenish/span>,3910,2
315,23,Sales,"$2,784,947",153,2014 Quarter 2,Toppenish/span>,3910,2
316,31,Sales,"$123,517",9,2014 Quarter 2,Toppenish/span>,3910,2
317,32,Sales,"$128,310",30,2014 Quarter 2,Toppenish/span>,3910,2
318,33,Sales,"$225,655",27,2014 Quarter 2,Toppenish/span>,3910,2
319,42,Sales,"$2,973,217",308,2014 Quarter 2,Toppenish/span>,3910,2
320,44,Sales,"$7,700,456",216,2014 Quarter 2,Toppenish/span>,3910,2
321,45,Sales,"$1,662,425",293,2014 Quarter 2,Toppenish/span>,3910,2
322,48,Sales,"$69,863",4,2014 Quarter 2,Toppenish/span>,3910,2
323,51,Sales,"$951,154",111,2014 Quarter 2,Toppenish/span>,3910,2
324,52,Sales,"$264,236",27,2014 Quarter 2,Toppenish/span>,3910,2
325,53,Sales,"$340,967",70,2014 Quarter 2,Toppenish/span>,3910,2
326,54,Sales,"$669,640",62,2014 Quarter 2,Toppenish/span>,3910,2
327,56,Sales,"$505,876",82,2014 Quarter 2,Toppenish/span>,3910,2
328,61,Sales,"$7,600",12,2014 Quarter 2,Toppenish/span>,3910,2
329,62,Sales,"$25,269",5,2014 Quarter 2,Toppenish/span>,3910,2
330,71,Sales,"$4,247",5,2014 Quarter 2,Toppenish/span>,3910,2
331,72,Sales,"$2,062,484",25,2014 Quarter 2,Toppenish/span>,3910,2
332,81,Sales,"$464,186",50,2014 Quarter 2,Toppenish/span>,3910,2
333,92,Sales,D,D,2014 Quarter 2,Toppenish/span>,3910,2
334,21,Sales,D,D,2014 Quarter 1,Toppenish/span>,3910,2
335,22,Sales,D,D,2014 Quarter 1,Toppenish/span>,3910,2
336,23,Sales,"$2,638,829",143,2014 Quarter 1,Toppenish/span>,3910,2
337,31,Sales,"$162,984",8,2014 Quarter 1,Toppenish/span>,3910,2
338,32,Sales,"$119,050",22,2014 Quarter 1,Toppenish/span>,3910,2
339,33,Sales,"$117,147",25,2014 Quarter 1,Toppenish/span>,3910,2
340,42,Sales,"$2,381,904",301,2014 Quarter 1,Toppenish/span>,3910,2
341,44,Sales,"$7,239,068",217,2014 Quarter 1,Toppenish/span>,3910,2
342,45,Sales,"$1,527,896",281,2014 Quarter 1,Toppenish/span>,3910,2
343,48,Sales,"$16,498",3,2014 Quarter 1,Toppenish/span>,3910,2
344,51,Sales,"$1,267,785",113,2014 Quarter 1,Toppenish/span>,3910,2
345,52,Sales,"$508,296",27,2014 Quarter 1,Toppenish/span>,3910,2
346,53,Sales,"$363,389",60,2014 Quarter 1,Toppenish/span>,3910,2
347,54,Sales,"$234,414",63,2014 Quarter 1,Toppenish/span>,3910,2
348,56,Sales,"$164,750",74,2014 Quarter 1,Toppenish/span>,3910,2
349,61,Sales,"$8,127",13,2014 Quarter 1,Toppenish/span>,3910,2
