,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
34,42,Sales,"$21,597",34,2016 Quarter 4,Bucoda/span>,3401,2
35,44,Sales,"$57,121",61,2016 Quarter 4,Bucoda/span>,3401,2
36,45,Sales,"$47,153",115,2016 Quarter 4,Bucoda/span>,3401,2
37,51,Sales,"$63,163",39,2016 Quarter 4,Bucoda/span>,3401,2
38,52,Sales,D,D,2016 Quarter 4,Bucoda/span>,3401,2
39,53,Sales,"$11,350",11,2016 Quarter 4,Bucoda/span>,3401,2
40,54,Sales,"$2,167",15,2016 Quarter 4,Bucoda/span>,3401,2
41,56,Sales,"$2,981",17,2016 Quarter 4,Bucoda/span>,3401,2
42,61,Sales,$306,4,2016 Quarter 4,Bucoda/span>,3401,2
43,62,Sales,D,D,2016 Quarter 4,Bucoda/span>,3401,2
44,71,Sales,D,D,2016 Quarter 4,Bucoda/span>,3401,2
45,72,Sales,D,D,2016 Quarter 4,Bucoda/span>,3401,2
46,81,Sales,"$12,224",7,2016 Quarter 4,Bucoda/span>,3401,2
47,23,Sales,"$9,753",10,2016 Quarter 3,Bucoda/span>,3401,2
48,32,Sales,$16,3,2016 Quarter 3,Bucoda/span>,3401,2
49,33,Sales,D,D,2016 Quarter 3,Bucoda/span>,3401,2
50,42,Sales,"$35,149",32,2016 Quarter 3,Bucoda/span>,3401,2
51,44,Sales,"$57,107",60,2016 Quarter 3,Bucoda/span>,3401,2
52,45,Sales,"$36,101",84,2016 Quarter 3,Bucoda/span>,3401,2
53,51,Sales,"$62,759",36,2016 Quarter 3,Bucoda/span>,3401,2
54,52,Sales,D,D,2016 Quarter 3,Bucoda/span>,3401,2
55,53,Sales,"$15,267",14,2016 Quarter 3,Bucoda/span>,3401,2
56,54,Sales,"$1,856",15,2016 Quarter 3,Bucoda/span>,3401,2
57,56,Sales,"$5,497",19,2016 Quarter 3,Bucoda/span>,3401,2
58,61,Sales,D,D,2016 Quarter 3,Bucoda/span>,3401,2
59,62,Sales,D,D,2016 Quarter 3,Bucoda/span>,3401,2
60,72,Sales,D,D,2016 Quarter 3,Bucoda/span>,3401,2
61,81,Sales,"$5,865",8,2016 Quarter 3,Bucoda/span>,3401,2
62,21,Sales,D,D,2016 Quarter 2,Bucoda/span>,3401,2
63,23,Sales,"$37,353",15,2016 Quarter 2,Bucoda/span>,3401,2
64,31,Sales,D,D,2016 Quarter 2,Bucoda/span>,3401,2
65,32,Sales,$989,5,2016 Quarter 2,Bucoda/span>,3401,2
66,33,Sales,D,D,2016 Quarter 2,Bucoda/span>,3401,2
67,42,Sales,"$40,866",24,2016 Quarter 2,Bucoda/span>,3401,2
68,44,Sales,"$52,755",34,2016 Quarter 2,Bucoda/span>,3401,2
69,45,Sales,"$36,147",92,2016 Quarter 2,Bucoda/span>,3401,2
70,51,Sales,"$66,075",36,2016 Quarter 2,Bucoda/span>,3401,2
71,52,Sales,"$1,373",4,2016 Quarter 2,Bucoda/span>,3401,2
72,53,Sales,"$16,560",14,2016 Quarter 2,Bucoda/span>,3401,2
73,54,Sales,"$5,226",13,2016 Quarter 2,Bucoda/span>,3401,2
74,56,Sales,"$6,778",16,2016 Quarter 2,Bucoda/span>,3401,2
75,61,Sales,"$1,628",4,2016 Quarter 2,Bucoda/span>,3401,2
76,62,Sales,D,D,2016 Quarter 2,Bucoda/span>,3401,2
77,72,Sales,D,D,2016 Quarter 2,Bucoda/span>,3401,2
78,81,Sales,"$4,297",6,2016 Quarter 2,Bucoda/span>,3401,2
79,23,Sales,"$42,632",12,2016 Quarter 1,Bucoda/span>,3401,2
80,31,Sales,D,D,2016 Quarter 1,Bucoda/span>,3401,2
81,32,Sales,"$26,048",4,2016 Quarter 1,Bucoda/span>,3401,2
82,42,Sales,"$26,066",35,2016 Quarter 1,Bucoda/span>,3401,2
83,44,Sales,"$41,888",38,2016 Quarter 1,Bucoda/span>,3401,2
84,45,Sales,"$43,219",94,2016 Quarter 1,Bucoda/span>,3401,2
85,51,Sales,"$61,142",37,2016 Quarter 1,Bucoda/span>,3401,2
86,52,Sales,"$1,295",4,2016 Quarter 1,Bucoda/span>,3401,2
87,53,Sales,"$9,840",10,2016 Quarter 1,Bucoda/span>,3401,2
88,54,Sales,"$5,958",14,2016 Quarter 1,Bucoda/span>,3401,2
89,56,Sales,"$2,125",12,2016 Quarter 1,Bucoda/span>,3401,2
90,61,Sales,$294,3,2016 Quarter 1,Bucoda/span>,3401,2
91,62,Sales,D,D,2016 Quarter 1,Bucoda/span>,3401,2
92,72,Sales,D,D,2016 Quarter 1,Bucoda/span>,3401,2
93,81,Sales,"$5,052",6,2016 Quarter 1,Bucoda/span>,3401,2
94,21,Sales,D,D,2016 Annual ,Bucoda/span>,3401,2
95,23,Sales,"$104,453",36,2016 Annual ,Bucoda/span>,3401,2
96,31,Sales,D,D,2016 Annual ,Bucoda/span>,3401,2
97,32,Sales,"$27,428",10,2016 Annual ,Bucoda/span>,3401,2
98,33,Sales,"$2,277",3,2016 Annual ,Bucoda/span>,3401,2
99,42,Sales,"$123,678",70,2016 Annual ,Bucoda/span>,3401,2
100,44,Sales,"$208,871",113,2016 Annual ,Bucoda/span>,3401,2
101,45,Sales,"$162,620",178,2016 Annual ,Bucoda/span>,3401,2
102,51,Sales,"$253,139",47,2016 Annual ,Bucoda/span>,3401,2
103,52,Sales,"$3,549",5,2016 Annual ,Bucoda/span>,3401,2
104,53,Sales,"$53,017",18,2016 Annual ,Bucoda/span>,3401,2
105,54,Sales,"$15,207",22,2016 Annual ,Bucoda/span>,3401,2
106,56,Sales,"$17,381",27,2016 Annual ,Bucoda/span>,3401,2
107,61,Sales,"$3,079",7,2016 Annual ,Bucoda/span>,3401,2
108,62,Sales,D,D,2016 Annual ,Bucoda/span>,3401,2
109,71,Sales,D,D,2016 Annual ,Bucoda/span>,3401,2
110,72,Sales,D,D,2016 Annual ,Bucoda/span>,3401,2
111,81,Sales,"$27,438",12,2016 Annual ,Bucoda/span>,3401,2
112,23,Sales,"$22,992",15,2015 Quarter 4,Bucoda/span>,3401,2
113,31,Sales,D,D,2015 Quarter 4,Bucoda/span>,3401,2
114,32,Sales,"$2,754",3,2015 Quarter 4,Bucoda/span>,3401,2
115,33,Sales,D,D,2015 Quarter 4,Bucoda/span>,3401,2
116,42,Sales,"$24,299",35,2015 Quarter 4,Bucoda/span>,3401,2
117,44,Sales,"$48,983",53,2015 Quarter 4,Bucoda/span>,3401,2
118,45,Sales,"$58,699",102,2015 Quarter 4,Bucoda/span>,3401,2
119,51,Sales,"$64,891",43,2015 Quarter 4,Bucoda/span>,3401,2
120,52,Sales,"$1,005",4,2015 Quarter 4,Bucoda/span>,3401,2
121,53,Sales,"$19,898",10,2015 Quarter 4,Bucoda/span>,3401,2
122,54,Sales,"$4,963",16,2015 Quarter 4,Bucoda/span>,3401,2
123,56,Sales,"$5,036",18,2015 Quarter 4,Bucoda/span>,3401,2
124,61,Sales,$401,3,2015 Quarter 4,Bucoda/span>,3401,2
125,62,Sales,D,D,2015 Quarter 4,Bucoda/span>,3401,2
126,71,Sales,D,D,2015 Quarter 4,Bucoda/span>,3401,2
127,72,Sales,D,D,2015 Quarter 4,Bucoda/span>,3401,2
128,81,Sales,"$1,428",6,2015 Quarter 4,Bucoda/span>,3401,2
129,23,Sales,"$24,219",17,2015 Quarter 3,Bucoda/span>,3401,2
130,31,Sales,D,D,2015 Quarter 3,Bucoda/span>,3401,2
131,32,Sales,"$2,519",4,2015 Quarter 3,Bucoda/span>,3401,2
132,33,Sales,D,D,2015 Quarter 3,Bucoda/span>,3401,2
133,42,Sales,"$36,660",28,2015 Quarter 3,Bucoda/span>,3401,2
134,44,Sales,"$63,169",40,2015 Quarter 3,Bucoda/span>,3401,2
135,45,Sales,"$39,554",72,2015 Quarter 3,Bucoda/span>,3401,2
136,48,Sales,D,D,2015 Quarter 3,Bucoda/span>,3401,2
137,51,Sales,"$64,990",41,2015 Quarter 3,Bucoda/span>,3401,2
138,52,Sales,$898,3,2015 Quarter 3,Bucoda/span>,3401,2
139,53,Sales,"$9,132",11,2015 Quarter 3,Bucoda/span>,3401,2
140,54,Sales,$823,8,2015 Quarter 3,Bucoda/span>,3401,2
141,56,Sales,"$14,056",16,2015 Quarter 3,Bucoda/span>,3401,2
142,61,Sales,$892,3,2015 Quarter 3,Bucoda/span>,3401,2
143,62,Sales,D,D,2015 Quarter 3,Bucoda/span>,3401,2
144,71,Sales,D,D,2015 Quarter 3,Bucoda/span>,3401,2
145,72,Sales,D,D,2015 Quarter 3,Bucoda/span>,3401,2
146,81,Sales,"$1,037",4,2015 Quarter 3,Bucoda/span>,3401,2
147,23,Sales,"$20,634",13,2015 Quarter 2,Bucoda/span>,3401,2
148,31,Sales,D,D,2015 Quarter 2,Bucoda/span>,3401,2
149,32,Sales,"$1,755",5,2015 Quarter 2,Bucoda/span>,3401,2
150,33,Sales,D,D,2015 Quarter 2,Bucoda/span>,3401,2
151,42,Sales,"$39,526",28,2015 Quarter 2,Bucoda/span>,3401,2
152,44,Sales,"$53,486",39,2015 Quarter 2,Bucoda/span>,3401,2
153,45,Sales,"$39,031",82,2015 Quarter 2,Bucoda/span>,3401,2
154,51,Sales,"$81,792",37,2015 Quarter 2,Bucoda/span>,3401,2
155,52,Sales,$698,3,2015 Quarter 2,Bucoda/span>,3401,2
156,53,Sales,"$8,726",9,2015 Quarter 2,Bucoda/span>,3401,2
157,54,Sales,"$1,320",11,2015 Quarter 2,Bucoda/span>,3401,2
158,56,Sales,"$4,938",14,2015 Quarter 2,Bucoda/span>,3401,2
159,61,Sales,$752,3,2015 Quarter 2,Bucoda/span>,3401,2
160,72,Sales,D,D,2015 Quarter 2,Bucoda/span>,3401,2
161,81,Sales,"$1,942",8,2015 Quarter 2,Bucoda/span>,3401,2
162,21,Sales,D,D,2015 Quarter 1,Bucoda/span>,3401,2
163,23,Sales,"$42,794",14,2015 Quarter 1,Bucoda/span>,3401,2
164,31,Sales,D,D,2015 Quarter 1,Bucoda/span>,3401,2
165,32,Sales,"$1,179",4,2015 Quarter 1,Bucoda/span>,3401,2
166,33,Sales,D,D,2015 Quarter 1,Bucoda/span>,3401,2
167,42,Sales,"$11,980",25,2015 Quarter 1,Bucoda/span>,3401,2
168,44,Sales,"$58,749",42,2015 Quarter 1,Bucoda/span>,3401,2
169,45,Sales,"$46,500",81,2015 Quarter 1,Bucoda/span>,3401,2
170,51,Sales,"$65,581",35,2015 Quarter 1,Bucoda/span>,3401,2
171,52,Sales,"$16,144",3,2015 Quarter 1,Bucoda/span>,3401,2
172,53,Sales,"$9,314",7,2015 Quarter 1,Bucoda/span>,3401,2
173,54,Sales,"$1,210",10,2015 Quarter 1,Bucoda/span>,3401,2
174,56,Sales,"$2,072",12,2015 Quarter 1,Bucoda/span>,3401,2
175,61,Sales,D,D,2015 Quarter 1,Bucoda/span>,3401,2
176,62,Sales,D,D,2015 Quarter 1,Bucoda/span>,3401,2
177,71,Sales,D,D,2015 Quarter 1,Bucoda/span>,3401,2
178,72,Sales,D,D,2015 Quarter 1,Bucoda/span>,3401,2
179,81,Sales,"$1,790",6,2015 Quarter 1,Bucoda/span>,3401,2
180,92,Sales,D,D,2015 Quarter 1,Bucoda/span>,3401,2
181,21,Sales,D,D,2015 Annual ,Bucoda/span>,3401,2
182,23,Sales,"$110,639",42,2015 Annual ,Bucoda/span>,3401,2
183,31,Sales,D,D,2015 Annual ,Bucoda/span>,3401,2
184,32,Sales,"$8,207",8,2015 Annual ,Bucoda/span>,3401,2
185,33,Sales,"$7,875",4,2015 Annual ,Bucoda/span>,3401,2
186,42,Sales,"$112,415",61,2015 Annual ,Bucoda/span>,3401,2
187,44,Sales,"$224,951",100,2015 Annual ,Bucoda/span>,3401,2
188,45,Sales,"$179,243",163,2015 Annual ,Bucoda/span>,3401,2
189,48,Sales,D,D,2015 Annual ,Bucoda/span>,3401,2
190,51,Sales,"$281,329",51,2015 Annual ,Bucoda/span>,3401,2
191,52,Sales,"$18,878",6,2015 Annual ,Bucoda/span>,3401,2
192,53,Sales,"$46,937",18,2015 Annual ,Bucoda/span>,3401,2
193,54,Sales,"$8,316",22,2015 Annual ,Bucoda/span>,3401,2
194,56,Sales,"$26,102",25,2015 Annual ,Bucoda/span>,3401,2
195,61,Sales,"$2,067",6,2015 Annual ,Bucoda/span>,3401,2
196,62,Sales,$255,3,2015 Annual ,Bucoda/span>,3401,2
197,71,Sales,$294,4,2015 Annual ,Bucoda/span>,3401,2
198,72,Sales,D,D,2015 Annual ,Bucoda/span>,3401,2
199,81,Sales,"$6,197",12,2015 Annual ,Bucoda/span>,3401,2
200,92,Sales,D,D,2015 Annual ,Bucoda/span>,3401,2
201,23,Sales,"$26,840",12,2014 Quarter 4,Bucoda/span>,3401,2
202,31,Sales,D,D,2014 Quarter 4,Bucoda/span>,3401,2
203,32,Sales,"$3,032",4,2014 Quarter 4,Bucoda/span>,3401,2
204,33,Sales,D,D,2014 Quarter 4,Bucoda/span>,3401,2
205,42,Sales,"$28,410",31,2014 Quarter 4,Bucoda/span>,3401,2
206,44,Sales,"$59,476",47,2014 Quarter 4,Bucoda/span>,3401,2
207,45,Sales,"$56,523",90,2014 Quarter 4,Bucoda/span>,3401,2
208,51,Sales,"$56,264",42,2014 Quarter 4,Bucoda/span>,3401,2
209,52,Sales,"$2,877",4,2014 Quarter 4,Bucoda/span>,3401,2
210,53,Sales,"$10,668",6,2014 Quarter 4,Bucoda/span>,3401,2
211,54,Sales,$697,6,2014 Quarter 4,Bucoda/span>,3401,2
212,56,Sales,"$2,132",14,2014 Quarter 4,Bucoda/span>,3401,2
213,61,Sales,$187,3,2014 Quarter 4,Bucoda/span>,3401,2
214,62,Sales,D,D,2014 Quarter 4,Bucoda/span>,3401,2
215,71,Sales,D,D,2014 Quarter 4,Bucoda/span>,3401,2
216,72,Sales,D,D,2014 Quarter 4,Bucoda/span>,3401,2
217,81,Sales,"$1,592",5,2014 Quarter 4,Bucoda/span>,3401,2
218,23,Sales,"$205,598",10,2014 Quarter 3,Bucoda/span>,3401,2
219,31,Sales,D,D,2014 Quarter 3,Bucoda/span>,3401,2
220,32,Sales,"$3,357",7,2014 Quarter 3,Bucoda/span>,3401,2
221,42,Sales,"$19,904",29,2014 Quarter 3,Bucoda/span>,3401,2
222,44,Sales,"$59,250",33,2014 Quarter 3,Bucoda/span>,3401,2
223,45,Sales,"$41,308",69,2014 Quarter 3,Bucoda/span>,3401,2
224,51,Sales,"$60,431",44,2014 Quarter 3,Bucoda/span>,3401,2
225,52,Sales,"$3,779",4,2014 Quarter 3,Bucoda/span>,3401,2
226,53,Sales,"$13,884",8,2014 Quarter 3,Bucoda/span>,3401,2
227,54,Sales,$400,6,2014 Quarter 3,Bucoda/span>,3401,2
228,56,Sales,"$4,833",11,2014 Quarter 3,Bucoda/span>,3401,2
229,61,Sales,$384,3,2014 Quarter 3,Bucoda/span>,3401,2
230,62,Sales,D,D,2014 Quarter 3,Bucoda/span>,3401,2
231,72,Sales,D,D,2014 Quarter 3,Bucoda/span>,3401,2
232,81,Sales,"$4,900",4,2014 Quarter 3,Bucoda/span>,3401,2
233,21,Sales,D,D,2014 Quarter 2,Bucoda/span>,3401,2
234,23,Sales,"$264,292",14,2014 Quarter 2,Bucoda/span>,3401,2
235,31,Sales,D,D,2014 Quarter 2,Bucoda/span>,3401,2
236,32,Sales,$813,4,2014 Quarter 2,Bucoda/span>,3401,2
237,33,Sales,D,D,2014 Quarter 2,Bucoda/span>,3401,2
238,42,Sales,"$40,374",31,2014 Quarter 2,Bucoda/span>,3401,2
239,44,Sales,"$46,498",24,2014 Quarter 2,Bucoda/span>,3401,2
240,45,Sales,"$87,212",66,2014 Quarter 2,Bucoda/span>,3401,2
241,51,Sales,"$66,252",38,2014 Quarter 2,Bucoda/span>,3401,2
242,52,Sales,"$2,514",4,2014 Quarter 2,Bucoda/span>,3401,2
243,53,Sales,"$10,283",8,2014 Quarter 2,Bucoda/span>,3401,2
244,54,Sales,"$14,659",6,2014 Quarter 2,Bucoda/span>,3401,2
245,56,Sales,"$2,276",10,2014 Quarter 2,Bucoda/span>,3401,2
246,61,Sales,"$2,477",4,2014 Quarter 2,Bucoda/span>,3401,2
247,72,Sales,D,D,2014 Quarter 2,Bucoda/span>,3401,2
248,81,Sales,"$1,736",4,2014 Quarter 2,Bucoda/span>,3401,2
249,92,Sales,D,D,2014 Quarter 2,Bucoda/span>,3401,2
250,23,Sales,"$29,446",17,2014 Quarter 1,Bucoda/span>,3401,2
251,31,Sales,D,D,2014 Quarter 1,Bucoda/span>,3401,2
252,32,Sales,$266,5,2014 Quarter 1,Bucoda/span>,3401,2
253,42,Sales,"$37,508",33,2014 Quarter 1,Bucoda/span>,3401,2
254,44,Sales,"$57,676",33,2014 Quarter 1,Bucoda/span>,3401,2
255,45,Sales,"$75,220",67,2014 Quarter 1,Bucoda/span>,3401,2
256,51,Sales,"$64,529",36,2014 Quarter 1,Bucoda/span>,3401,2
257,52,Sales,$606,3,2014 Quarter 1,Bucoda/span>,3401,2
258,53,Sales,"$11,611",6,2014 Quarter 1,Bucoda/span>,3401,2
259,54,Sales,"$13,695",9,2014 Quarter 1,Bucoda/span>,3401,2
260,56,Sales,"$1,713",9,2014 Quarter 1,Bucoda/span>,3401,2
261,61,Sales,D,D,2014 Quarter 1,Bucoda/span>,3401,2
262,72,Sales,D,D,2014 Quarter 1,Bucoda/span>,3401,2
263,81,Sales,$955,6,2014 Quarter 1,Bucoda/span>,3401,2
264,21,Sales,D,D,2014 Annual ,Bucoda/span>,3401,2
265,23,Sales,"$526,064",33,2014 Annual ,Bucoda/span>,3401,2
266,31,Sales,D,D,2014 Annual ,Bucoda/span>,3401,2
267,32,Sales,"$8,677",9,2014 Annual ,Bucoda/span>,3401,2
268,33,Sales,D,D,2014 Annual ,Bucoda/span>,3401,2
269,42,Sales,"$125,582",62,2014 Annual ,Bucoda/span>,3401,2
270,44,Sales,"$222,900",80,2014 Annual ,Bucoda/span>,3401,2
271,45,Sales,"$260,263",133,2014 Annual ,Bucoda/span>,3401,2
272,51,Sales,"$247,676",58,2014 Annual ,Bucoda/span>,3401,2
273,52,Sales,"$9,776",7,2014 Annual ,Bucoda/span>,3401,2
274,53,Sales,"$46,446",14,2014 Annual ,Bucoda/span>,3401,2
275,54,Sales,"$28,644",11,2014 Annual ,Bucoda/span>,3401,2
276,56,Sales,"$11,066",23,2014 Annual ,Bucoda/span>,3401,2
277,61,Sales,"$3,333",8,2014 Annual ,Bucoda/span>,3401,2
278,62,Sales,D,D,2014 Annual ,Bucoda/span>,3401,2
279,71,Sales,D,D,2014 Annual ,Bucoda/span>,3401,2
280,72,Sales,D,D,2014 Annual ,Bucoda/span>,3401,2
281,81,Sales,"$9,195",11,2014 Annual ,Bucoda/span>,3401,2
282,92,Sales,D,D,2014 Annual ,Bucoda/span>,3401,2
283,23,Sales,"$23,662",12,2013 Quarter 4,Bucoda/span>,3401,2
284,31,Sales,D,D,2013 Quarter 4,Bucoda/span>,3401,2
285,32,Sales,D,D,2013 Quarter 4,Bucoda/span>,3401,2
286,33,Sales,D,D,2013 Quarter 4,Bucoda/span>,3401,2
287,42,Sales,"$17,102",27,2013 Quarter 4,Bucoda/span>,3401,2
288,44,Sales,"$66,645",34,2013 Quarter 4,Bucoda/span>,3401,2
289,45,Sales,"$54,212",78,2013 Quarter 4,Bucoda/span>,3401,2
290,51,Sales,"$157,163",37,2013 Quarter 4,Bucoda/span>,3401,2
291,52,Sales,"$1,120",3,2013 Quarter 4,Bucoda/span>,3401,2
292,53,Sales,"$8,185",7,2013 Quarter 4,Bucoda/span>,3401,2
293,54,Sales,"$11,320",13,2013 Quarter 4,Bucoda/span>,3401,2
294,56,Sales,"$11,799",14,2013 Quarter 4,Bucoda/span>,3401,2
295,61,Sales,D,D,2013 Quarter 4,Bucoda/span>,3401,2
296,62,Sales,D,D,2013 Quarter 4,Bucoda/span>,3401,2
297,71,Sales,D,D,2013 Quarter 4,Bucoda/span>,3401,2
298,72,Sales,D,D,2013 Quarter 4,Bucoda/span>,3401,2
299,81,Sales,"$3,314",5,2013 Quarter 4,Bucoda/span>,3401,2
300,21,Sales,D,D,2013 Quarter 3,Bucoda/span>,3401,2
301,23,Sales,"$30,806",9,2013 Quarter 3,Bucoda/span>,3401,2
302,31,Sales,D,D,2013 Quarter 3,Bucoda/span>,3401,2
303,32,Sales,D,D,2013 Quarter 3,Bucoda/span>,3401,2
304,42,Sales,"$10,581",21,2013 Quarter 3,Bucoda/span>,3401,2
305,44,Sales,"$71,724",31,2013 Quarter 3,Bucoda/span>,3401,2
306,45,Sales,"$37,888",63,2013 Quarter 3,Bucoda/span>,3401,2
307,51,Sales,"$149,608",35,2013 Quarter 3,Bucoda/span>,3401,2
308,52,Sales,D,D,2013 Quarter 3,Bucoda/span>,3401,2
309,53,Sales,"$10,122",5,2013 Quarter 3,Bucoda/span>,3401,2
310,54,Sales,"$10,394",9,2013 Quarter 3,Bucoda/span>,3401,2
311,56,Sales,"$6,023",12,2013 Quarter 3,Bucoda/span>,3401,2
312,61,Sales,D,D,2013 Quarter 3,Bucoda/span>,3401,2
313,62,Sales,D,D,2013 Quarter 3,Bucoda/span>,3401,2
314,71,Sales,D,D,2013 Quarter 3,Bucoda/span>,3401,2
315,72,Sales,D,D,2013 Quarter 3,Bucoda/span>,3401,2
316,81,Sales,"$11,715",6,2013 Quarter 3,Bucoda/span>,3401,2
317,92,Sales,D,D,2013 Quarter 3,Bucoda/span>,3401,2
318,23,Sales,"$33,867",13,2013 Quarter 2,Bucoda/span>,3401,2
319,31,Sales,D,D,2013 Quarter 2,Bucoda/span>,3401,2
320,32,Sales,D,D,2013 Quarter 2,Bucoda/span>,3401,2
321,33,Sales,"$5,577",4,2013 Quarter 2,Bucoda/span>,3401,2
322,42,Sales,"$22,628",28,2013 Quarter 2,Bucoda/span>,3401,2
323,44,Sales,"$55,189",25,2013 Quarter 2,Bucoda/span>,3401,2
324,45,Sales,"$38,980",62,2013 Quarter 2,Bucoda/span>,3401,2
325,51,Sales,"$86,568",37,2013 Quarter 2,Bucoda/span>,3401,2
326,52,Sales,D,D,2013 Quarter 2,Bucoda/span>,3401,2
327,53,Sales,"$6,631",5,2013 Quarter 2,Bucoda/span>,3401,2
328,54,Sales,"$1,366",9,2013 Quarter 2,Bucoda/span>,3401,2
329,56,Sales,"$2,257",9,2013 Quarter 2,Bucoda/span>,3401,2
330,61,Sales,D,D,2013 Quarter 2,Bucoda/span>,3401,2
331,62,Sales,$379,4,2013 Quarter 2,Bucoda/span>,3401,2
332,71,Sales,D,D,2013 Quarter 2,Bucoda/span>,3401,2
333,72,Sales,D,D,2013 Quarter 2,Bucoda/span>,3401,2
334,81,Sales,"$3,466",5,2013 Quarter 2,Bucoda/span>,3401,2
335,92,Sales,D,D,2013 Quarter 2,Bucoda/span>,3401,2
336,23,Sales,"$86,634",10,2013 Quarter 1,Bucoda/span>,3401,2
337,31,Sales,D,D,2013 Quarter 1,Bucoda/span>,3401,2
338,32,Sales,D,D,2013 Quarter 1,Bucoda/span>,3401,2
339,33,Sales,D,D,2013 Quarter 1,Bucoda/span>,3401,2
340,42,Sales,"$8,267",22,2013 Quarter 1,Bucoda/span>,3401,2
341,44,Sales,"$65,753",41,2013 Quarter 1,Bucoda/span>,3401,2
342,45,Sales,"$53,879",65,2013 Quarter 1,Bucoda/span>,3401,2
343,51,Sales,"$59,025",37,2013 Quarter 1,Bucoda/span>,3401,2
344,52,Sales,"$1,017",3,2013 Quarter 1,Bucoda/span>,3401,2
345,53,Sales,"$6,560",5,2013 Quarter 1,Bucoda/span>,3401,2
346,54,Sales,"$1,455",10,2013 Quarter 1,Bucoda/span>,3401,2
347,56,Sales,"$1,905",7,2013 Quarter 1,Bucoda/span>,3401,2
348,62,Sales,D,D,2013 Quarter 1,Bucoda/span>,3401,2
349,71,Sales,D,D,2013 Quarter 1,Bucoda/span>,3401,2
350,72,Sales,D,D,2013 Quarter 1,Bucoda/span>,3401,2
351,81,Sales,"$1,868",4,2013 Quarter 1,Bucoda/span>,3401,2
352,21,Sales,D,D,2013 Annual ,Bucoda/span>,3401,2
353,23,Sales,"$175,735",33,2013 Annual ,Bucoda/span>,3401,2
354,31,Sales,D,D,2013 Annual ,Bucoda/span>,3401,2
355,32,Sales,"$1,777",5,2013 Annual ,Bucoda/span>,3401,2
356,33,Sales,"$5,857",5,2013 Annual ,Bucoda/span>,3401,2
357,42,Sales,"$57,835",53,2013 Annual ,Bucoda/span>,3401,2
358,44,Sales,"$258,331",73,2013 Annual ,Bucoda/span>,3401,2
359,45,Sales,"$185,916",120,2013 Annual ,Bucoda/span>,3401,2
360,51,Sales,"$452,754",50,2013 Annual ,Bucoda/span>,3401,2
361,52,Sales,"$2,595",4,2013 Annual ,Bucoda/span>,3401,2
362,53,Sales,"$31,498",10,2013 Annual ,Bucoda/span>,3401,2
363,54,Sales,"$24,115",18,2013 Annual ,Bucoda/span>,3401,2
