,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
50,54,Sales,"$65,741",23,2016 Quarter 4,Colton/span>,3803,2
51,56,Sales,"$42,523",16,2016 Quarter 4,Colton/span>,3803,2
52,61,Sales,$341,5,2016 Quarter 4,Colton/span>,3803,2
53,62,Sales,D,D,2016 Quarter 4,Colton/span>,3803,2
54,72,Sales,D,D,2016 Quarter 4,Colton/span>,3803,2
55,81,Sales,"$8,266",7,2016 Quarter 4,Colton/span>,3803,2
56,92,Sales,D,D,2016 Quarter 4,Colton/span>,3803,2
57,23,Sales,"$127,206",28,2016 Quarter 3,Colton/span>,3803,2
58,31,Sales,"$7,567",3,2016 Quarter 3,Colton/span>,3803,2
59,32,Sales,"$6,416",4,2016 Quarter 3,Colton/span>,3803,2
60,33,Sales,"$38,784",5,2016 Quarter 3,Colton/span>,3803,2
61,42,Sales,"$206,245",54,2016 Quarter 3,Colton/span>,3803,2
62,44,Sales,"$104,819",88,2016 Quarter 3,Colton/span>,3803,2
63,45,Sales,"$225,652",129,2016 Quarter 3,Colton/span>,3803,2
64,48,Sales,D,D,2016 Quarter 3,Colton/span>,3803,2
65,51,Sales,"$46,355",33,2016 Quarter 3,Colton/span>,3803,2
66,52,Sales,"$9,499",14,2016 Quarter 3,Colton/span>,3803,2
67,53,Sales,"$60,217",12,2016 Quarter 3,Colton/span>,3803,2
68,54,Sales,"$20,145",18,2016 Quarter 3,Colton/span>,3803,2
69,56,Sales,"$7,243",11,2016 Quarter 3,Colton/span>,3803,2
70,61,Sales,"$1,040",6,2016 Quarter 3,Colton/span>,3803,2
71,62,Sales,$865,3,2016 Quarter 3,Colton/span>,3803,2
72,81,Sales,"$6,797",6,2016 Quarter 3,Colton/span>,3803,2
73,22,Sales,D,D,2016 Quarter 2,Colton/span>,3803,2
74,23,Sales,"$256,633",41,2016 Quarter 2,Colton/span>,3803,2
75,31,Sales,"$7,436",4,2016 Quarter 2,Colton/span>,3803,2
76,32,Sales,"$1,129",6,2016 Quarter 2,Colton/span>,3803,2
77,33,Sales,"$1,675",5,2016 Quarter 2,Colton/span>,3803,2
78,42,Sales,"$35,626",59,2016 Quarter 2,Colton/span>,3803,2
79,44,Sales,"$79,760",65,2016 Quarter 2,Colton/span>,3803,2
80,45,Sales,"$253,463",120,2016 Quarter 2,Colton/span>,3803,2
81,48,Sales,D,D,2016 Quarter 2,Colton/span>,3803,2
82,51,Sales,"$58,110",35,2016 Quarter 2,Colton/span>,3803,2
83,52,Sales,"$10,301",13,2016 Quarter 2,Colton/span>,3803,2
84,53,Sales,"$39,142",14,2016 Quarter 2,Colton/span>,3803,2
85,54,Sales,"$15,585",18,2016 Quarter 2,Colton/span>,3803,2
86,56,Sales,"$10,576",17,2016 Quarter 2,Colton/span>,3803,2
87,61,Sales,D,D,2016 Quarter 2,Colton/span>,3803,2
88,62,Sales,D,D,2016 Quarter 2,Colton/span>,3803,2
89,72,Sales,D,D,2016 Quarter 2,Colton/span>,3803,2
90,81,Sales,"$8,494",5,2016 Quarter 2,Colton/span>,3803,2
91,23,Sales,"$46,722",24,2016 Quarter 1,Colton/span>,3803,2
92,31,Sales,"$7,659",4,2016 Quarter 1,Colton/span>,3803,2
93,32,Sales,"$1,873",3,2016 Quarter 1,Colton/span>,3803,2
94,33,Sales,"$3,278",3,2016 Quarter 1,Colton/span>,3803,2
95,42,Sales,"$67,396",63,2016 Quarter 1,Colton/span>,3803,2
96,44,Sales,"$75,833",70,2016 Quarter 1,Colton/span>,3803,2
97,45,Sales,"$229,656",124,2016 Quarter 1,Colton/span>,3803,2
98,48,Sales,D,D,2016 Quarter 1,Colton/span>,3803,2
99,51,Sales,"$39,029",31,2016 Quarter 1,Colton/span>,3803,2
100,52,Sales,"$8,485",11,2016 Quarter 1,Colton/span>,3803,2
101,53,Sales,"$23,246",10,2016 Quarter 1,Colton/span>,3803,2
102,54,Sales,"$17,789",22,2016 Quarter 1,Colton/span>,3803,2
103,56,Sales,"$11,130",10,2016 Quarter 1,Colton/span>,3803,2
104,61,Sales,$444,5,2016 Quarter 1,Colton/span>,3803,2
105,62,Sales,D,D,2016 Quarter 1,Colton/span>,3803,2
106,71,Sales,D,D,2016 Quarter 1,Colton/span>,3803,2
107,81,Sales,"$3,625",5,2016 Quarter 1,Colton/span>,3803,2
108,92,Sales,D,D,2016 Quarter 1,Colton/span>,3803,2
109,11,Sales,D,D,2016 Annual ,Colton/span>,3803,2
110,22,Sales,D,D,2016 Annual ,Colton/span>,3803,2
111,23,Sales,"$553,747",66,2016 Annual ,Colton/span>,3803,2
112,31,Sales,"$30,624",5,2016 Annual ,Colton/span>,3803,2
113,32,Sales,"$17,778",10,2016 Annual ,Colton/span>,3803,2
114,33,Sales,"$48,187",9,2016 Annual ,Colton/span>,3803,2
115,42,Sales,"$350,368",122,2016 Annual ,Colton/span>,3803,2
116,44,Sales,"$392,020",170,2016 Annual ,Colton/span>,3803,2
117,45,Sales,"$987,755",253,2016 Annual ,Colton/span>,3803,2
118,48,Sales,D,D,2016 Annual ,Colton/span>,3803,2
119,51,Sales,"$186,079",48,2016 Annual ,Colton/span>,3803,2
120,52,Sales,"$42,905",17,2016 Annual ,Colton/span>,3803,2
121,53,Sales,"$152,857",17,2016 Annual ,Colton/span>,3803,2
122,54,Sales,"$118,502",36,2016 Annual ,Colton/span>,3803,2
123,56,Sales,"$71,472",24,2016 Annual ,Colton/span>,3803,2
124,61,Sales,"$1,875",12,2016 Annual ,Colton/span>,3803,2
125,62,Sales,"$1,431",3,2016 Annual ,Colton/span>,3803,2
126,71,Sales,D,D,2016 Annual ,Colton/span>,3803,2
127,72,Sales,D,D,2016 Annual ,Colton/span>,3803,2
128,81,Sales,"$27,914",13,2016 Annual ,Colton/span>,3803,2
129,92,Sales,D,D,2016 Annual ,Colton/span>,3803,2
130,23,Sales,"$310,838",29,2015 Quarter 4,Colton/span>,3803,2
131,31,Sales,"$12,885",5,2015 Quarter 4,Colton/span>,3803,2
132,32,Sales,"$3,158",5,2015 Quarter 4,Colton/span>,3803,2
133,33,Sales,"$9,495",9,2015 Quarter 4,Colton/span>,3803,2
134,42,Sales,"$66,629",62,2015 Quarter 4,Colton/span>,3803,2
135,44,Sales,"$115,272",84,2015 Quarter 4,Colton/span>,3803,2
136,45,Sales,"$261,262",158,2015 Quarter 4,Colton/span>,3803,2
137,48,Sales,D,D,2015 Quarter 4,Colton/span>,3803,2
138,51,Sales,"$39,796",37,2015 Quarter 4,Colton/span>,3803,2
139,52,Sales,"$7,111",13,2015 Quarter 4,Colton/span>,3803,2
140,53,Sales,"$33,165",15,2015 Quarter 4,Colton/span>,3803,2
141,54,Sales,"$40,339",25,2015 Quarter 4,Colton/span>,3803,2
142,56,Sales,"$9,283",13,2015 Quarter 4,Colton/span>,3803,2
143,61,Sales,"$1,862",3,2015 Quarter 4,Colton/span>,3803,2
144,62,Sales,D,D,2015 Quarter 4,Colton/span>,3803,2
145,81,Sales,"$6,451",6,2015 Quarter 4,Colton/span>,3803,2
146,92,Sales,D,D,2015 Quarter 4,Colton/span>,3803,2
147,23,Sales,"$2,284,706",39,2015 Quarter 3,Colton/span>,3803,2
148,31,Sales,"$6,886",3,2015 Quarter 3,Colton/span>,3803,2
149,32,Sales,"$9,674",5,2015 Quarter 3,Colton/span>,3803,2
150,33,Sales,"$33,181",7,2015 Quarter 3,Colton/span>,3803,2
151,42,Sales,"$75,130",54,2015 Quarter 3,Colton/span>,3803,2
152,44,Sales,"$131,507",69,2015 Quarter 3,Colton/span>,3803,2
153,45,Sales,"$194,957",123,2015 Quarter 3,Colton/span>,3803,2
154,48,Sales,D,D,2015 Quarter 3,Colton/span>,3803,2
155,51,Sales,"$55,979",34,2015 Quarter 3,Colton/span>,3803,2
156,52,Sales,"$5,619",8,2015 Quarter 3,Colton/span>,3803,2
157,53,Sales,"$53,735",14,2015 Quarter 3,Colton/span>,3803,2
158,54,Sales,"$12,875",17,2015 Quarter 3,Colton/span>,3803,2
159,56,Sales,"$17,891",12,2015 Quarter 3,Colton/span>,3803,2
160,61,Sales,"$1,178",5,2015 Quarter 3,Colton/span>,3803,2
161,62,Sales,D,D,2015 Quarter 3,Colton/span>,3803,2
162,81,Sales,"$5,360",6,2015 Quarter 3,Colton/span>,3803,2
163,92,Sales,D,D,2015 Quarter 3,Colton/span>,3803,2
164,23,Sales,"$2,261,259",38,2015 Quarter 2,Colton/span>,3803,2
165,31,Sales,"$6,916",3,2015 Quarter 2,Colton/span>,3803,2
166,32,Sales,"$13,314",5,2015 Quarter 2,Colton/span>,3803,2
167,33,Sales,D,D,2015 Quarter 2,Colton/span>,3803,2
168,42,Sales,"$53,173",47,2015 Quarter 2,Colton/span>,3803,2
169,44,Sales,"$94,745",70,2015 Quarter 2,Colton/span>,3803,2
170,45,Sales,"$249,937",107,2015 Quarter 2,Colton/span>,3803,2
171,48,Sales,D,D,2015 Quarter 2,Colton/span>,3803,2
172,51,Sales,"$42,832",32,2015 Quarter 2,Colton/span>,3803,2
173,52,Sales,"$10,719",9,2015 Quarter 2,Colton/span>,3803,2
174,53,Sales,"$51,010",15,2015 Quarter 2,Colton/span>,3803,2
175,54,Sales,"$15,777",20,2015 Quarter 2,Colton/span>,3803,2
176,56,Sales,"$8,696",10,2015 Quarter 2,Colton/span>,3803,2
177,61,Sales,"$3,460",5,2015 Quarter 2,Colton/span>,3803,2
178,81,Sales,"$3,725",7,2015 Quarter 2,Colton/span>,3803,2
179,92,Sales,D,D,2015 Quarter 2,Colton/span>,3803,2
180,23,Sales,"$2,793,337",32,2015 Quarter 1,Colton/span>,3803,2
181,31,Sales,"$6,094",3,2015 Quarter 1,Colton/span>,3803,2
182,32,Sales,"$11,765",5,2015 Quarter 1,Colton/span>,3803,2
183,33,Sales,"$4,920",3,2015 Quarter 1,Colton/span>,3803,2
184,42,Sales,"$106,050",61,2015 Quarter 1,Colton/span>,3803,2
185,44,Sales,"$186,874",64,2015 Quarter 1,Colton/span>,3803,2
186,45,Sales,"$200,998",113,2015 Quarter 1,Colton/span>,3803,2
187,48,Sales,D,D,2015 Quarter 1,Colton/span>,3803,2
188,51,Sales,"$46,894",38,2015 Quarter 1,Colton/span>,3803,2
189,52,Sales,"$7,743",9,2015 Quarter 1,Colton/span>,3803,2
190,53,Sales,"$54,847",15,2015 Quarter 1,Colton/span>,3803,2
191,54,Sales,"$18,200",22,2015 Quarter 1,Colton/span>,3803,2
192,56,Sales,"$3,870",10,2015 Quarter 1,Colton/span>,3803,2
193,61,Sales,$507,4,2015 Quarter 1,Colton/span>,3803,2
194,62,Sales,D,D,2015 Quarter 1,Colton/span>,3803,2
195,81,Sales,"$4,131",6,2015 Quarter 1,Colton/span>,3803,2
196,23,Sales,"$7,650,140",66,2015 Annual ,Colton/span>,3803,2
197,31,Sales,"$32,781",6,2015 Annual ,Colton/span>,3803,2
198,32,Sales,"$37,911",9,2015 Annual ,Colton/span>,3803,2
199,33,Sales,"$49,374",16,2015 Annual ,Colton/span>,3803,2
200,42,Sales,"$300,982",119,2015 Annual ,Colton/span>,3803,2
201,44,Sales,"$528,575",144,2015 Annual ,Colton/span>,3803,2
202,45,Sales,"$907,226",229,2015 Annual ,Colton/span>,3803,2
203,48,Sales,D,D,2015 Annual ,Colton/span>,3803,2
204,51,Sales,"$185,252",46,2015 Annual ,Colton/span>,3803,2
205,52,Sales,"$31,192",14,2015 Annual ,Colton/span>,3803,2
206,53,Sales,"$192,757",19,2015 Annual ,Colton/span>,3803,2
207,54,Sales,"$87,262",39,2015 Annual ,Colton/span>,3803,2
208,56,Sales,"$39,669",19,2015 Annual ,Colton/span>,3803,2
209,61,Sales,"$7,007",10,2015 Annual ,Colton/span>,3803,2
210,62,Sales,$116,3,2015 Annual ,Colton/span>,3803,2
211,81,Sales,"$19,667",15,2015 Annual ,Colton/span>,3803,2
212,92,Sales,D,D,2015 Annual ,Colton/span>,3803,2
213,23,Sales,"$1,701,850",43,2014 Quarter 4,Colton/span>,3803,2
214,31,Sales,"$9,561",7,2014 Quarter 4,Colton/span>,3803,2
215,32,Sales,$397,6,2014 Quarter 4,Colton/span>,3803,2
216,33,Sales,"$4,135",4,2014 Quarter 4,Colton/span>,3803,2
217,42,Sales,"$90,123",66,2014 Quarter 4,Colton/span>,3803,2
218,44,Sales,"$181,136",74,2014 Quarter 4,Colton/span>,3803,2
219,45,Sales,"$209,857",138,2014 Quarter 4,Colton/span>,3803,2
220,48,Sales,D,D,2014 Quarter 4,Colton/span>,3803,2
221,51,Sales,"$42,874",38,2014 Quarter 4,Colton/span>,3803,2
222,52,Sales,"$8,742",9,2014 Quarter 4,Colton/span>,3803,2
223,53,Sales,"$43,676",15,2014 Quarter 4,Colton/span>,3803,2
224,54,Sales,"$21,644",23,2014 Quarter 4,Colton/span>,3803,2
225,56,Sales,"$22,896",18,2014 Quarter 4,Colton/span>,3803,2
226,61,Sales,$502,4,2014 Quarter 4,Colton/span>,3803,2
227,62,Sales,D,D,2014 Quarter 4,Colton/span>,3803,2
228,81,Sales,"$3,847",5,2014 Quarter 4,Colton/span>,3803,2
229,92,Sales,D,D,2014 Quarter 4,Colton/span>,3803,2
230,23,Sales,"$774,581",35,2014 Quarter 3,Colton/span>,3803,2
231,31,Sales,D,D,2014 Quarter 3,Colton/span>,3803,2
232,32,Sales,"$11,725",7,2014 Quarter 3,Colton/span>,3803,2
233,33,Sales,"$3,479",3,2014 Quarter 3,Colton/span>,3803,2
234,42,Sales,"$80,563",53,2014 Quarter 3,Colton/span>,3803,2
235,44,Sales,"$150,302",71,2014 Quarter 3,Colton/span>,3803,2
236,45,Sales,"$217,299",107,2014 Quarter 3,Colton/span>,3803,2
237,48,Sales,D,D,2014 Quarter 3,Colton/span>,3803,2
238,51,Sales,"$38,678",34,2014 Quarter 3,Colton/span>,3803,2
239,52,Sales,"$8,272",8,2014 Quarter 3,Colton/span>,3803,2
240,53,Sales,"$49,973",15,2014 Quarter 3,Colton/span>,3803,2
241,54,Sales,"$15,707",20,2014 Quarter 3,Colton/span>,3803,2
242,56,Sales,"$7,377",12,2014 Quarter 3,Colton/span>,3803,2
243,61,Sales,"$1,469",5,2014 Quarter 3,Colton/span>,3803,2
244,81,Sales,"$6,394",9,2014 Quarter 3,Colton/span>,3803,2
245,23,Sales,"$305,438",34,2014 Quarter 2,Colton/span>,3803,2
246,31,Sales,"$9,852",3,2014 Quarter 2,Colton/span>,3803,2
247,32,Sales,"$4,251",6,2014 Quarter 2,Colton/span>,3803,2
248,33,Sales,"$8,250",4,2014 Quarter 2,Colton/span>,3803,2
249,42,Sales,"$52,115",50,2014 Quarter 2,Colton/span>,3803,2
250,44,Sales,"$84,061",65,2014 Quarter 2,Colton/span>,3803,2
251,45,Sales,"$219,503",97,2014 Quarter 2,Colton/span>,3803,2
252,48,Sales,D,D,2014 Quarter 2,Colton/span>,3803,2
253,51,Sales,"$39,915",33,2014 Quarter 2,Colton/span>,3803,2
254,52,Sales,"$9,390",11,2014 Quarter 2,Colton/span>,3803,2
255,53,Sales,"$55,047",12,2014 Quarter 2,Colton/span>,3803,2
256,54,Sales,"$20,018",18,2014 Quarter 2,Colton/span>,3803,2
257,56,Sales,"$15,584",15,2014 Quarter 2,Colton/span>,3803,2
258,61,Sales,$594,4,2014 Quarter 2,Colton/span>,3803,2
259,62,Sales,D,D,2014 Quarter 2,Colton/span>,3803,2
260,81,Sales,"$8,856",9,2014 Quarter 2,Colton/span>,3803,2
261,23,Sales,"$176,418",23,2014 Quarter 1,Colton/span>,3803,2
262,31,Sales,"$6,466",4,2014 Quarter 1,Colton/span>,3803,2
263,32,Sales,"$3,732",7,2014 Quarter 1,Colton/span>,3803,2
264,33,Sales,"$20,995",4,2014 Quarter 1,Colton/span>,3803,2
265,42,Sales,"$39,979",49,2014 Quarter 1,Colton/span>,3803,2
266,44,Sales,"$84,450",70,2014 Quarter 1,Colton/span>,3803,2
267,45,Sales,"$190,867",104,2014 Quarter 1,Colton/span>,3803,2
268,48,Sales,D,D,2014 Quarter 1,Colton/span>,3803,2
269,51,Sales,"$40,502",39,2014 Quarter 1,Colton/span>,3803,2
270,52,Sales,"$4,853",10,2014 Quarter 1,Colton/span>,3803,2
271,53,Sales,"$21,458",14,2014 Quarter 1,Colton/span>,3803,2
272,54,Sales,"$18,835",19,2014 Quarter 1,Colton/span>,3803,2
273,56,Sales,"$3,170",5,2014 Quarter 1,Colton/span>,3803,2
274,61,Sales,D,D,2014 Quarter 1,Colton/span>,3803,2
275,62,Sales,D,D,2014 Quarter 1,Colton/span>,3803,2
276,81,Sales,"$10,119",5,2014 Quarter 1,Colton/span>,3803,2
277,23,Sales,"$2,958,287",75,2014 Annual ,Colton/span>,3803,2
278,31,Sales,"$37,246",8,2014 Annual ,Colton/span>,3803,2
279,32,Sales,"$20,730",12,2014 Annual ,Colton/span>,3803,2
280,33,Sales,"$36,710",8,2014 Annual ,Colton/span>,3803,2
281,42,Sales,"$262,780",113,2014 Annual ,Colton/span>,3803,2
282,44,Sales,"$496,515",133,2014 Annual ,Colton/span>,3803,2
283,45,Sales,"$841,150",195,2014 Annual ,Colton/span>,3803,2
284,48,Sales,D,D,2014 Annual ,Colton/span>,3803,2
285,51,Sales,"$161,977",50,2014 Annual ,Colton/span>,3803,2
286,52,Sales,"$31,257",13,2014 Annual ,Colton/span>,3803,2
287,53,Sales,"$170,154",20,2014 Annual ,Colton/span>,3803,2
288,54,Sales,"$75,571",28,2014 Annual ,Colton/span>,3803,2
289,56,Sales,"$48,986",20,2014 Annual ,Colton/span>,3803,2
290,61,Sales,"$2,618",10,2014 Annual ,Colton/span>,3803,2
291,62,Sales,D,D,2014 Annual ,Colton/span>,3803,2
292,81,Sales,"$29,216",13,2014 Annual ,Colton/span>,3803,2
293,92,Sales,D,D,2014 Annual ,Colton/span>,3803,2
294,11,Sales,D,D,2013 Quarter 4,Colton/span>,3803,2
295,23,Sales,"$172,506",29,2013 Quarter 4,Colton/span>,3803,2
296,31,Sales,"$8,546",6,2013 Quarter 4,Colton/span>,3803,2
297,32,Sales,"$3,592",7,2013 Quarter 4,Colton/span>,3803,2
298,33,Sales,D,D,2013 Quarter 4,Colton/span>,3803,2
299,42,Sales,"$43,719",51,2013 Quarter 4,Colton/span>,3803,2
300,44,Sales,"$114,854",78,2013 Quarter 4,Colton/span>,3803,2
301,45,Sales,"$223,407",131,2013 Quarter 4,Colton/span>,3803,2
302,48,Sales,D,D,2013 Quarter 4,Colton/span>,3803,2
303,51,Sales,"$35,936",39,2013 Quarter 4,Colton/span>,3803,2
304,52,Sales,"$4,837",8,2013 Quarter 4,Colton/span>,3803,2
305,53,Sales,"$18,138",9,2013 Quarter 4,Colton/span>,3803,2
306,54,Sales,"$16,419",19,2013 Quarter 4,Colton/span>,3803,2
307,56,Sales,"$5,657",14,2013 Quarter 4,Colton/span>,3803,2
308,61,Sales,"$4,190",3,2013 Quarter 4,Colton/span>,3803,2
309,62,Sales,D,D,2013 Quarter 4,Colton/span>,3803,2
310,81,Sales,"$7,416",9,2013 Quarter 4,Colton/span>,3803,2
311,23,Sales,"$89,849",30,2013 Quarter 3,Colton/span>,3803,2
312,31,Sales,D,D,2013 Quarter 3,Colton/span>,3803,2
313,32,Sales,"$7,109",6,2013 Quarter 3,Colton/span>,3803,2
314,33,Sales,"$1,140",5,2013 Quarter 3,Colton/span>,3803,2
315,42,Sales,"$404,895",51,2013 Quarter 3,Colton/span>,3803,2
316,44,Sales,"$88,518",70,2013 Quarter 3,Colton/span>,3803,2
317,45,Sales,"$192,782",95,2013 Quarter 3,Colton/span>,3803,2
318,48,Sales,D,D,2013 Quarter 3,Colton/span>,3803,2
319,51,Sales,"$70,008",36,2013 Quarter 3,Colton/span>,3803,2
320,52,Sales,"$4,508",8,2013 Quarter 3,Colton/span>,3803,2
321,53,Sales,"$12,810",9,2013 Quarter 3,Colton/span>,3803,2
322,54,Sales,"$21,256",18,2013 Quarter 3,Colton/span>,3803,2
323,56,Sales,"$8,511",13,2013 Quarter 3,Colton/span>,3803,2
324,61,Sales,$256,4,2013 Quarter 3,Colton/span>,3803,2
325,62,Sales,D,D,2013 Quarter 3,Colton/span>,3803,2
326,81,Sales,"$3,687",4,2013 Quarter 3,Colton/span>,3803,2
327,23,Sales,"$143,942",26,2013 Quarter 2,Colton/span>,3803,2
328,31,Sales,"$11,469",3,2013 Quarter 2,Colton/span>,3803,2
329,32,Sales,"$3,576",5,2013 Quarter 2,Colton/span>,3803,2
330,33,Sales,"$12,456",4,2013 Quarter 2,Colton/span>,3803,2
331,42,Sales,"$62,495",42,2013 Quarter 2,Colton/span>,3803,2
332,44,Sales,"$125,781",66,2013 Quarter 2,Colton/span>,3803,2
333,45,Sales,"$266,080",95,2013 Quarter 2,Colton/span>,3803,2
334,48,Sales,D,D,2013 Quarter 2,Colton/span>,3803,2
335,51,Sales,"$33,124",33,2013 Quarter 2,Colton/span>,3803,2
336,52,Sales,"$5,514",6,2013 Quarter 2,Colton/span>,3803,2
337,53,Sales,"$9,565",8,2013 Quarter 2,Colton/span>,3803,2
338,54,Sales,"$21,064",19,2013 Quarter 2,Colton/span>,3803,2
339,56,Sales,"$10,634",12,2013 Quarter 2,Colton/span>,3803,2
340,61,Sales,$330,6,2013 Quarter 2,Colton/span>,3803,2
341,62,Sales,D,D,2013 Quarter 2,Colton/span>,3803,2
342,71,Sales,D,D,2013 Quarter 2,Colton/span>,3803,2
343,81,Sales,"$5,026",7,2013 Quarter 2,Colton/span>,3803,2
344,23,Sales,"$168,281",21,2013 Quarter 1,Colton/span>,3803,2
345,31,Sales,"$6,063",4,2013 Quarter 1,Colton/span>,3803,2
346,32,Sales,$729,5,2013 Quarter 1,Colton/span>,3803,2
347,33,Sales,$857,3,2013 Quarter 1,Colton/span>,3803,2
348,42,Sales,"$31,236",56,2013 Quarter 1,Colton/span>,3803,2
349,44,Sales,"$59,690",59,2013 Quarter 1,Colton/span>,3803,2
350,45,Sales,"$270,013",108,2013 Quarter 1,Colton/span>,3803,2
351,48,Sales,D,D,2013 Quarter 1,Colton/span>,3803,2
352,51,Sales,"$93,758",37,2013 Quarter 1,Colton/span>,3803,2
353,52,Sales,"$6,282",7,2013 Quarter 1,Colton/span>,3803,2
354,53,Sales,"$10,034",9,2013 Quarter 1,Colton/span>,3803,2
355,54,Sales,"$24,384",17,2013 Quarter 1,Colton/span>,3803,2
356,56,Sales,"$3,684",8,2013 Quarter 1,Colton/span>,3803,2
357,61,Sales,$409,4,2013 Quarter 1,Colton/span>,3803,2
358,62,Sales,D,D,2013 Quarter 1,Colton/span>,3803,2
359,71,Sales,D,D,2013 Quarter 1,Colton/span>,3803,2
360,72,Sales,D,D,2013 Quarter 1,Colton/span>,3803,2
361,81,Sales,"$3,669",6,2013 Quarter 1,Colton/span>,3803,2
362,11,Sales,D,D,2013 Annual ,Colton/span>,3803,2
363,23,Sales,"$580,301",52,2013 Annual ,Colton/span>,3803,2
364,31,Sales,"$35,142",8,2013 Annual ,Colton/span>,3803,2
365,32,Sales,"$14,193",11,2013 Annual ,Colton/span>,3803,2
366,33,Sales,"$14,678",7,2013 Annual ,Colton/span>,3803,2
367,42,Sales,"$542,661",101,2013 Annual ,Colton/span>,3803,2
368,44,Sales,"$382,644",126,2013 Annual ,Colton/span>,3803,2
369,45,Sales,"$952,986",198,2013 Annual ,Colton/span>,3803,2
370,48,Sales,D,D,2013 Annual ,Colton/span>,3803,2
371,51,Sales,"$232,932",57,2013 Annual ,Colton/span>,3803,2
372,52,Sales,"$21,141",10,2013 Annual ,Colton/span>,3803,2
373,53,Sales,"$50,547",13,2013 Annual ,Colton/span>,3803,2
374,54,Sales,"$82,997",29,2013 Annual ,Colton/span>,3803,2
375,56,Sales,"$28,962",25,2013 Annual ,Colton/span>,3803,2
376,61,Sales,"$5,205",11,2013 Annual ,Colton/span>,3803,2
377,62,Sales,D,D,2013 Annual ,Colton/span>,3803,2
