,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
90,33,Sales,$751,4,2016 Quarter 1,Oakesdale/span>,3810,2
91,42,Sales,"$49,651",59,2016 Quarter 1,Oakesdale/span>,3810,2
92,44,Sales,"$88,676",65,2016 Quarter 1,Oakesdale/span>,3810,2
93,45,Sales,"$140,559",118,2016 Quarter 1,Oakesdale/span>,3810,2
94,51,Sales,"$72,172",41,2016 Quarter 1,Oakesdale/span>,3810,2
95,52,Sales,"$26,268",7,2016 Quarter 1,Oakesdale/span>,3810,2
96,53,Sales,"$20,486",10,2016 Quarter 1,Oakesdale/span>,3810,2
97,54,Sales,"$1,294",16,2016 Quarter 1,Oakesdale/span>,3810,2
98,56,Sales,"$7,977",13,2016 Quarter 1,Oakesdale/span>,3810,2
99,61,Sales,$386,5,2016 Quarter 1,Oakesdale/span>,3810,2
100,71,Sales,D,D,2016 Quarter 1,Oakesdale/span>,3810,2
101,81,Sales,"$5,878",8,2016 Quarter 1,Oakesdale/span>,3810,2
102,11,Sales,D,D,2016 Annual ,Oakesdale/span>,3810,2
103,23,Sales,"$524,782",51,2016 Annual ,Oakesdale/span>,3810,2
104,31,Sales,"$1,718",7,2016 Annual ,Oakesdale/span>,3810,2
105,32,Sales,"$21,190",9,2016 Annual ,Oakesdale/span>,3810,2
106,33,Sales,"$23,580",12,2016 Annual ,Oakesdale/span>,3810,2
107,42,Sales,"$191,390",98,2016 Annual ,Oakesdale/span>,3810,2
108,44,Sales,"$424,305",159,2016 Annual ,Oakesdale/span>,3810,2
109,45,Sales,"$575,417",241,2016 Annual ,Oakesdale/span>,3810,2
110,51,Sales,"$292,852",52,2016 Annual ,Oakesdale/span>,3810,2
111,52,Sales,"$56,017",12,2016 Annual ,Oakesdale/span>,3810,2
112,53,Sales,"$79,096",20,2016 Annual ,Oakesdale/span>,3810,2
113,54,Sales,"$16,774",36,2016 Annual ,Oakesdale/span>,3810,2
114,56,Sales,"$59,609",26,2016 Annual ,Oakesdale/span>,3810,2
115,61,Sales,"$2,822",12,2016 Annual ,Oakesdale/span>,3810,2
116,62,Sales,$815,3,2016 Annual ,Oakesdale/span>,3810,2
117,71,Sales,D,D,2016 Annual ,Oakesdale/span>,3810,2
118,81,Sales,"$29,720",18,2016 Annual ,Oakesdale/span>,3810,2
119,92,Sales,D,D,2016 Annual ,Oakesdale/span>,3810,2
120,23,Sales,"$70,384",19,2015 Quarter 4,Oakesdale/span>,3810,2
121,31,Sales,D,D,2015 Quarter 4,Oakesdale/span>,3810,2
122,32,Sales,"$1,875",4,2015 Quarter 4,Oakesdale/span>,3810,2
123,33,Sales,"$15,695",4,2015 Quarter 4,Oakesdale/span>,3810,2
124,42,Sales,"$36,689",54,2015 Quarter 4,Oakesdale/span>,3810,2
125,44,Sales,"$118,338",78,2015 Quarter 4,Oakesdale/span>,3810,2
126,45,Sales,"$152,300",142,2015 Quarter 4,Oakesdale/span>,3810,2
127,51,Sales,"$75,004",42,2015 Quarter 4,Oakesdale/span>,3810,2
128,52,Sales,"$1,989",5,2015 Quarter 4,Oakesdale/span>,3810,2
129,53,Sales,"$14,259",10,2015 Quarter 4,Oakesdale/span>,3810,2
130,54,Sales,"$12,958",21,2015 Quarter 4,Oakesdale/span>,3810,2
131,56,Sales,"$8,059",13,2015 Quarter 4,Oakesdale/span>,3810,2
132,61,Sales,"$1,490",6,2015 Quarter 4,Oakesdale/span>,3810,2
133,62,Sales,D,D,2015 Quarter 4,Oakesdale/span>,3810,2
134,71,Sales,"$13,464",3,2015 Quarter 4,Oakesdale/span>,3810,2
135,72,Sales,D,D,2015 Quarter 4,Oakesdale/span>,3810,2
136,81,Sales,"$8,137",8,2015 Quarter 4,Oakesdale/span>,3810,2
137,23,Sales,"$291,615",21,2015 Quarter 3,Oakesdale/span>,3810,2
138,31,Sales,D,D,2015 Quarter 3,Oakesdale/span>,3810,2
139,32,Sales,"$9,224",9,2015 Quarter 3,Oakesdale/span>,3810,2
140,33,Sales,D,D,2015 Quarter 3,Oakesdale/span>,3810,2
141,42,Sales,"$23,007",54,2015 Quarter 3,Oakesdale/span>,3810,2
142,44,Sales,"$103,824",65,2015 Quarter 3,Oakesdale/span>,3810,2
143,45,Sales,"$116,087",117,2015 Quarter 3,Oakesdale/span>,3810,2
144,51,Sales,"$76,679",45,2015 Quarter 3,Oakesdale/span>,3810,2
145,52,Sales,"$26,044",7,2015 Quarter 3,Oakesdale/span>,3810,2
146,53,Sales,"$26,859",10,2015 Quarter 3,Oakesdale/span>,3810,2
147,54,Sales,"$3,168",16,2015 Quarter 3,Oakesdale/span>,3810,2
148,56,Sales,"$8,683",12,2015 Quarter 3,Oakesdale/span>,3810,2
149,61,Sales,"$2,862",5,2015 Quarter 3,Oakesdale/span>,3810,2
150,62,Sales,D,D,2015 Quarter 3,Oakesdale/span>,3810,2
151,71,Sales,D,D,2015 Quarter 3,Oakesdale/span>,3810,2
152,72,Sales,D,D,2015 Quarter 3,Oakesdale/span>,3810,2
153,81,Sales,"$12,669",8,2015 Quarter 3,Oakesdale/span>,3810,2
154,23,Sales,"$319,425",25,2015 Quarter 2,Oakesdale/span>,3810,2
155,31,Sales,D,D,2015 Quarter 2,Oakesdale/span>,3810,2
156,32,Sales,D,D,2015 Quarter 2,Oakesdale/span>,3810,2
157,33,Sales,"$1,193",3,2015 Quarter 2,Oakesdale/span>,3810,2
158,42,Sales,"$16,787",53,2015 Quarter 2,Oakesdale/span>,3810,2
159,44,Sales,"$105,796",55,2015 Quarter 2,Oakesdale/span>,3810,2
160,45,Sales,"$106,224",114,2015 Quarter 2,Oakesdale/span>,3810,2
161,51,Sales,"$53,191",44,2015 Quarter 2,Oakesdale/span>,3810,2
162,52,Sales,"$1,646",6,2015 Quarter 2,Oakesdale/span>,3810,2
163,53,Sales,"$14,507",9,2015 Quarter 2,Oakesdale/span>,3810,2
164,54,Sales,"$2,269",14,2015 Quarter 2,Oakesdale/span>,3810,2
165,56,Sales,"$13,713",16,2015 Quarter 2,Oakesdale/span>,3810,2
166,61,Sales,D,D,2015 Quarter 2,Oakesdale/span>,3810,2
167,71,Sales,D,D,2015 Quarter 2,Oakesdale/span>,3810,2
168,81,Sales,"$8,565",12,2015 Quarter 2,Oakesdale/span>,3810,2
169,23,Sales,"$55,777",19,2015 Quarter 1,Oakesdale/span>,3810,2
170,31,Sales,D,D,2015 Quarter 1,Oakesdale/span>,3810,2
171,32,Sales,"$6,224",6,2015 Quarter 1,Oakesdale/span>,3810,2
172,33,Sales,"$2,361",3,2015 Quarter 1,Oakesdale/span>,3810,2
173,42,Sales,"$39,703",51,2015 Quarter 1,Oakesdale/span>,3810,2
174,44,Sales,"$75,537",44,2015 Quarter 1,Oakesdale/span>,3810,2
175,45,Sales,"$133,036",103,2015 Quarter 1,Oakesdale/span>,3810,2
176,51,Sales,"$62,173",42,2015 Quarter 1,Oakesdale/span>,3810,2
177,52,Sales,"$24,943",5,2015 Quarter 1,Oakesdale/span>,3810,2
178,53,Sales,"$8,935",9,2015 Quarter 1,Oakesdale/span>,3810,2
179,54,Sales,"$2,034",12,2015 Quarter 1,Oakesdale/span>,3810,2
180,56,Sales,"$6,848",14,2015 Quarter 1,Oakesdale/span>,3810,2
181,61,Sales,"$5,364",4,2015 Quarter 1,Oakesdale/span>,3810,2
182,71,Sales,D,D,2015 Quarter 1,Oakesdale/span>,3810,2
183,72,Sales,D,D,2015 Quarter 1,Oakesdale/span>,3810,2
184,81,Sales,"$6,456",9,2015 Quarter 1,Oakesdale/span>,3810,2
185,23,Sales,"$737,201",45,2015 Annual ,Oakesdale/span>,3810,2
186,31,Sales,$750,3,2015 Annual ,Oakesdale/span>,3810,2
187,32,Sales,"$20,066",10,2015 Annual ,Oakesdale/span>,3810,2
188,33,Sales,"$46,189",7,2015 Annual ,Oakesdale/span>,3810,2
189,42,Sales,"$116,476",101,2015 Annual ,Oakesdale/span>,3810,2
190,44,Sales,"$403,835",124,2015 Annual ,Oakesdale/span>,3810,2
191,45,Sales,"$507,844",216,2015 Annual ,Oakesdale/span>,3810,2
192,51,Sales,"$266,220",57,2015 Annual ,Oakesdale/span>,3810,2
193,52,Sales,"$54,622",11,2015 Annual ,Oakesdale/span>,3810,2
194,53,Sales,"$64,560",14,2015 Annual ,Oakesdale/span>,3810,2
195,54,Sales,"$20,479",33,2015 Annual ,Oakesdale/span>,3810,2
196,56,Sales,"$37,253",25,2015 Annual ,Oakesdale/span>,3810,2
197,61,Sales,"$9,746",11,2015 Annual ,Oakesdale/span>,3810,2
198,62,Sales,D,D,2015 Annual ,Oakesdale/span>,3810,2
199,71,Sales,"$22,647",3,2015 Annual ,Oakesdale/span>,3810,2
200,72,Sales,D,D,2015 Annual ,Oakesdale/span>,3810,2
201,81,Sales,"$35,827",16,2015 Annual ,Oakesdale/span>,3810,2
202,22,Sales,D,D,2014 Quarter 4,Oakesdale/span>,3810,2
203,23,Sales,"$76,407",30,2014 Quarter 4,Oakesdale/span>,3810,2
204,31,Sales,D,D,2014 Quarter 4,Oakesdale/span>,3810,2
205,32,Sales,"$14,121",7,2014 Quarter 4,Oakesdale/span>,3810,2
206,33,Sales,"$8,117",5,2014 Quarter 4,Oakesdale/span>,3810,2
207,42,Sales,"$61,800",48,2014 Quarter 4,Oakesdale/span>,3810,2
208,44,Sales,"$135,514",68,2014 Quarter 4,Oakesdale/span>,3810,2
209,45,Sales,"$147,305",118,2014 Quarter 4,Oakesdale/span>,3810,2
210,51,Sales,"$71,485",43,2014 Quarter 4,Oakesdale/span>,3810,2
211,52,Sales,"$1,278",4,2014 Quarter 4,Oakesdale/span>,3810,2
212,53,Sales,"$19,351",8,2014 Quarter 4,Oakesdale/span>,3810,2
213,54,Sales,"$12,773",16,2014 Quarter 4,Oakesdale/span>,3810,2
214,56,Sales,"$11,951",19,2014 Quarter 4,Oakesdale/span>,3810,2
215,61,Sales,D,D,2014 Quarter 4,Oakesdale/span>,3810,2
216,62,Sales,"$3,878",3,2014 Quarter 4,Oakesdale/span>,3810,2
217,71,Sales,"$12,254",3,2014 Quarter 4,Oakesdale/span>,3810,2
218,72,Sales,D,D,2014 Quarter 4,Oakesdale/span>,3810,2
219,81,Sales,"$12,684",15,2014 Quarter 4,Oakesdale/span>,3810,2
220,92,Sales,D,D,2014 Quarter 4,Oakesdale/span>,3810,2
221,23,Sales,"$203,800",29,2014 Quarter 3,Oakesdale/span>,3810,2
222,31,Sales,"$2,523",4,2014 Quarter 3,Oakesdale/span>,3810,2
223,32,Sales,"$5,055",9,2014 Quarter 3,Oakesdale/span>,3810,2
224,33,Sales,"$3,928",4,2014 Quarter 3,Oakesdale/span>,3810,2
225,42,Sales,"$59,038",44,2014 Quarter 3,Oakesdale/span>,3810,2
226,44,Sales,"$110,574",54,2014 Quarter 3,Oakesdale/span>,3810,2
227,45,Sales,"$124,802",106,2014 Quarter 3,Oakesdale/span>,3810,2
228,51,Sales,"$54,289",44,2014 Quarter 3,Oakesdale/span>,3810,2
229,52,Sales,"$1,388",4,2014 Quarter 3,Oakesdale/span>,3810,2
230,53,Sales,"$21,264",7,2014 Quarter 3,Oakesdale/span>,3810,2
231,54,Sales,"$3,199",16,2014 Quarter 3,Oakesdale/span>,3810,2
232,56,Sales,"$33,611",15,2014 Quarter 3,Oakesdale/span>,3810,2
233,61,Sales,"$3,580",4,2014 Quarter 3,Oakesdale/span>,3810,2
234,71,Sales,D,D,2014 Quarter 3,Oakesdale/span>,3810,2
235,81,Sales,"$25,205",11,2014 Quarter 3,Oakesdale/span>,3810,2
236,23,Sales,"$160,565",32,2014 Quarter 2,Oakesdale/span>,3810,2
237,31,Sales,D,D,2014 Quarter 2,Oakesdale/span>,3810,2
238,32,Sales,"$4,839",7,2014 Quarter 2,Oakesdale/span>,3810,2
239,33,Sales,D,D,2014 Quarter 2,Oakesdale/span>,3810,2
240,42,Sales,"$150,784",52,2014 Quarter 2,Oakesdale/span>,3810,2
241,44,Sales,"$89,688",51,2014 Quarter 2,Oakesdale/span>,3810,2
242,45,Sales,"$141,756",96,2014 Quarter 2,Oakesdale/span>,3810,2
243,48,Sales,D,D,2014 Quarter 2,Oakesdale/span>,3810,2
244,51,Sales,"$69,545",41,2014 Quarter 2,Oakesdale/span>,3810,2
245,52,Sales,"$1,885",3,2014 Quarter 2,Oakesdale/span>,3810,2
246,53,Sales,"$22,613",8,2014 Quarter 2,Oakesdale/span>,3810,2
247,54,Sales,$927,14,2014 Quarter 2,Oakesdale/span>,3810,2
248,56,Sales,"$231,760",18,2014 Quarter 2,Oakesdale/span>,3810,2
249,61,Sales,D,D,2014 Quarter 2,Oakesdale/span>,3810,2
250,62,Sales,D,D,2014 Quarter 2,Oakesdale/span>,3810,2
251,71,Sales,D,D,2014 Quarter 2,Oakesdale/span>,3810,2
252,81,Sales,"$11,918",12,2014 Quarter 2,Oakesdale/span>,3810,2
253,23,Sales,"$99,381",28,2014 Quarter 1,Oakesdale/span>,3810,2
254,31,Sales,D,D,2014 Quarter 1,Oakesdale/span>,3810,2
255,32,Sales,"$2,737",5,2014 Quarter 1,Oakesdale/span>,3810,2
256,33,Sales,D,D,2014 Quarter 1,Oakesdale/span>,3810,2
257,42,Sales,"$79,880",53,2014 Quarter 1,Oakesdale/span>,3810,2
258,44,Sales,"$84,035",54,2014 Quarter 1,Oakesdale/span>,3810,2
259,45,Sales,"$200,852",109,2014 Quarter 1,Oakesdale/span>,3810,2
260,51,Sales,"$65,594",44,2014 Quarter 1,Oakesdale/span>,3810,2
261,52,Sales,"$1,838",3,2014 Quarter 1,Oakesdale/span>,3810,2
262,53,Sales,"$19,332",9,2014 Quarter 1,Oakesdale/span>,3810,2
263,54,Sales,"$2,168",14,2014 Quarter 1,Oakesdale/span>,3810,2
264,56,Sales,"$81,148",12,2014 Quarter 1,Oakesdale/span>,3810,2
265,61,Sales,"$1,155",3,2014 Quarter 1,Oakesdale/span>,3810,2
266,71,Sales,D,D,2014 Quarter 1,Oakesdale/span>,3810,2
267,72,Sales,D,D,2014 Quarter 1,Oakesdale/span>,3810,2
268,81,Sales,"$23,785",12,2014 Quarter 1,Oakesdale/span>,3810,2
269,22,Sales,D,D,2014 Annual ,Oakesdale/span>,3810,2
270,23,Sales,"$538,335",63,2014 Annual ,Oakesdale/span>,3810,2
271,31,Sales,"$4,329",6,2014 Annual ,Oakesdale/span>,3810,2
272,32,Sales,"$26,783",13,2014 Annual ,Oakesdale/span>,3810,2
273,33,Sales,"$31,173",7,2014 Annual ,Oakesdale/span>,3810,2
274,42,Sales,"$351,502",97,2014 Annual ,Oakesdale/span>,3810,2
275,44,Sales,"$415,136",110,2014 Annual ,Oakesdale/span>,3810,2
276,45,Sales,"$619,598",179,2014 Annual ,Oakesdale/span>,3810,2
277,48,Sales,D,D,2014 Annual ,Oakesdale/span>,3810,2
278,51,Sales,"$260,980",61,2014 Annual ,Oakesdale/span>,3810,2
279,52,Sales,"$6,389",6,2014 Annual ,Oakesdale/span>,3810,2
280,53,Sales,"$82,560",13,2014 Annual ,Oakesdale/span>,3810,2
281,54,Sales,"$19,037",28,2014 Annual ,Oakesdale/span>,3810,2
282,56,Sales,"$360,012",29,2014 Annual ,Oakesdale/span>,3810,2
283,61,Sales,"$9,718",7,2014 Annual ,Oakesdale/span>,3810,2
284,62,Sales,"$3,887",4,2014 Annual ,Oakesdale/span>,3810,2
285,71,Sales,"$21,571",3,2014 Annual ,Oakesdale/span>,3810,2
286,72,Sales,D,D,2014 Annual ,Oakesdale/span>,3810,2
287,81,Sales,"$73,592",23,2014 Annual ,Oakesdale/span>,3810,2
288,92,Sales,D,D,2014 Annual ,Oakesdale/span>,3810,2
289,23,Sales,"$125,402",25,2013 Quarter 4,Oakesdale/span>,3810,2
290,31,Sales,"$9,033",4,2013 Quarter 4,Oakesdale/span>,3810,2
291,32,Sales,"$11,862",4,2013 Quarter 4,Oakesdale/span>,3810,2
292,33,Sales,$698,4,2013 Quarter 4,Oakesdale/span>,3810,2
293,42,Sales,"$45,060",54,2013 Quarter 4,Oakesdale/span>,3810,2
294,44,Sales,"$110,738",61,2013 Quarter 4,Oakesdale/span>,3810,2
295,45,Sales,"$258,659",106,2013 Quarter 4,Oakesdale/span>,3810,2
296,51,Sales,"$67,480",42,2013 Quarter 4,Oakesdale/span>,3810,2
297,52,Sales,"$1,468",4,2013 Quarter 4,Oakesdale/span>,3810,2
298,53,Sales,"$105,192",10,2013 Quarter 4,Oakesdale/span>,3810,2
299,54,Sales,"$9,512",16,2013 Quarter 4,Oakesdale/span>,3810,2
300,56,Sales,"$8,787",14,2013 Quarter 4,Oakesdale/span>,3810,2
301,61,Sales,$909,4,2013 Quarter 4,Oakesdale/span>,3810,2
302,62,Sales,D,D,2013 Quarter 4,Oakesdale/span>,3810,2
303,71,Sales,D,D,2013 Quarter 4,Oakesdale/span>,3810,2
304,81,Sales,"$20,611",9,2013 Quarter 4,Oakesdale/span>,3810,2
305,92,Sales,D,D,2013 Quarter 4,Oakesdale/span>,3810,2
306,22,Sales,D,D,2013 Quarter 3,Oakesdale/span>,3810,2
307,23,Sales,"$168,314",24,2013 Quarter 3,Oakesdale/span>,3810,2
308,31,Sales,D,D,2013 Quarter 3,Oakesdale/span>,3810,2
309,32,Sales,"$10,624",6,2013 Quarter 3,Oakesdale/span>,3810,2
310,33,Sales,D,D,2013 Quarter 3,Oakesdale/span>,3810,2
311,42,Sales,"$35,638",50,2013 Quarter 3,Oakesdale/span>,3810,2
312,44,Sales,"$134,439",59,2013 Quarter 3,Oakesdale/span>,3810,2
313,45,Sales,"$146,542",102,2013 Quarter 3,Oakesdale/span>,3810,2
314,51,Sales,"$70,671",42,2013 Quarter 3,Oakesdale/span>,3810,2
315,52,Sales,D,D,2013 Quarter 3,Oakesdale/span>,3810,2
316,53,Sales,"$106,168",14,2013 Quarter 3,Oakesdale/span>,3810,2
317,54,Sales,"$2,950",15,2013 Quarter 3,Oakesdale/span>,3810,2
318,56,Sales,"$11,420",14,2013 Quarter 3,Oakesdale/span>,3810,2
319,61,Sales,"$9,974",8,2013 Quarter 3,Oakesdale/span>,3810,2
320,71,Sales,D,D,2013 Quarter 3,Oakesdale/span>,3810,2
321,72,Sales,D,D,2013 Quarter 3,Oakesdale/span>,3810,2
322,81,Sales,"$5,631",6,2013 Quarter 3,Oakesdale/span>,3810,2
323,23,Sales,"$89,844",22,2013 Quarter 2,Oakesdale/span>,3810,2
324,31,Sales,D,D,2013 Quarter 2,Oakesdale/span>,3810,2
325,32,Sales,"$12,507",8,2013 Quarter 2,Oakesdale/span>,3810,2
326,33,Sales,D,D,2013 Quarter 2,Oakesdale/span>,3810,2
327,42,Sales,"$29,155",56,2013 Quarter 2,Oakesdale/span>,3810,2
328,44,Sales,"$123,379",60,2013 Quarter 2,Oakesdale/span>,3810,2
329,45,Sales,"$119,766",95,2013 Quarter 2,Oakesdale/span>,3810,2
330,51,Sales,"$68,130",42,2013 Quarter 2,Oakesdale/span>,3810,2
331,52,Sales,"$1,523",4,2013 Quarter 2,Oakesdale/span>,3810,2
332,53,Sales,"$33,098",11,2013 Quarter 2,Oakesdale/span>,3810,2
333,54,Sales,"$1,462",17,2013 Quarter 2,Oakesdale/span>,3810,2
334,56,Sales,"$13,607",16,2013 Quarter 2,Oakesdale/span>,3810,2
335,61,Sales,D,D,2013 Quarter 2,Oakesdale/span>,3810,2
336,71,Sales,D,D,2013 Quarter 2,Oakesdale/span>,3810,2
337,72,Sales,D,D,2013 Quarter 2,Oakesdale/span>,3810,2
338,81,Sales,"$6,199",7,2013 Quarter 2,Oakesdale/span>,3810,2
339,23,Sales,"$69,751",18,2013 Quarter 1,Oakesdale/span>,3810,2
340,31,Sales,"$1,028",3,2013 Quarter 1,Oakesdale/span>,3810,2
341,32,Sales,"$4,169",5,2013 Quarter 1,Oakesdale/span>,3810,2
342,33,Sales,D,D,2013 Quarter 1,Oakesdale/span>,3810,2
343,42,Sales,"$61,393",46,2013 Quarter 1,Oakesdale/span>,3810,2
344,44,Sales,"$113,979",56,2013 Quarter 1,Oakesdale/span>,3810,2
345,45,Sales,"$150,259",104,2013 Quarter 1,Oakesdale/span>,3810,2
346,48,Sales,D,D,2013 Quarter 1,Oakesdale/span>,3810,2
347,51,Sales,"$79,238",41,2013 Quarter 1,Oakesdale/span>,3810,2
348,52,Sales,D,D,2013 Quarter 1,Oakesdale/span>,3810,2
349,53,Sales,"$109,312",13,2013 Quarter 1,Oakesdale/span>,3810,2
350,54,Sales,"$1,129",13,2013 Quarter 1,Oakesdale/span>,3810,2
