,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
182,54,Sales,"$1,132,258",192,2015 Quarter 4,Unincorporated Clallam County/span>,0500,2
183,55,Sales,D,D,2015 Quarter 4,Unincorporated Clallam County/span>,0500,2
184,56,Sales,"$2,046,179",198,2015 Quarter 4,Unincorporated Clallam County/span>,0500,2
185,61,Sales,"$59,022",39,2015 Quarter 4,Unincorporated Clallam County/span>,0500,2
186,62,Sales,"$27,206",16,2015 Quarter 4,Unincorporated Clallam County/span>,0500,2
187,71,Sales,"$364,131",51,2015 Quarter 4,Unincorporated Clallam County/span>,0500,2
188,72,Sales,"$4,371,799",125,2015 Quarter 4,Unincorporated Clallam County/span>,0500,2
189,81,Sales,"$3,515,544",188,2015 Quarter 4,Unincorporated Clallam County/span>,0500,2
190,92,Sales,"$143,776",4,2015 Quarter 4,Unincorporated Clallam County/span>,0500,2
191,11,Sales,"$243,782",13,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
192,21,Sales,"$111,060",5,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
193,22,Sales,"$15,114",4,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
194,23,Sales,"$24,600,953",462,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
195,31,Sales,"$196,143",54,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
196,32,Sales,"$435,977",53,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
197,33,Sales,"$985,366",89,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
198,42,Sales,"$4,033,586",511,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
199,44,Sales,"$32,729,862",490,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
200,45,Sales,"$15,025,771",604,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
201,48,Sales,"$260,196",17,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
202,49,Sales,D,D,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
203,51,Sales,"$6,133,231",173,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
204,52,Sales,"$124,876",31,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
205,53,Sales,"$1,253,756",79,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
206,54,Sales,"$887,987",140,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
207,55,Sales,D,D,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
208,56,Sales,"$2,029,646",153,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
209,61,Sales,"$69,462",38,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
210,62,Sales,"$9,796",13,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
211,71,Sales,"$663,563",18,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
212,72,Sales,"$9,755,329",90,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
213,81,Sales,"$4,273,355",136,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
214,92,Sales,"$126,706",3,2015 Quarter 3,Unincorporated Clallam County/span>,0500,2
215,11,Sales,"$279,664",17,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
216,21,Sales,"$166,306",5,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
217,22,Sales,"$17,577",4,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
218,23,Sales,"$24,469,974",456,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
219,31,Sales,"$152,688",62,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
220,32,Sales,"$600,798",65,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
221,33,Sales,"$511,931",70,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
222,42,Sales,"$4,105,511",541,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
223,44,Sales,"$31,553,595",472,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
224,45,Sales,"$14,614,934",611,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
225,48,Sales,"$249,090",23,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
226,49,Sales,D,D,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
227,51,Sales,"$5,662,298",166,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
228,52,Sales,"$117,596",27,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
229,53,Sales,"$810,788",72,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
230,54,Sales,"$1,153,099",131,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
231,56,Sales,"$2,024,463",156,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
232,61,Sales,"$32,330",38,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
233,62,Sales,"$15,656",15,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
234,71,Sales,"$501,846",20,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
235,72,Sales,"$5,951,257",91,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
236,81,Sales,"$3,645,458",135,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
237,92,Sales,"$207,267",3,2015 Quarter 2,Unincorporated Clallam County/span>,0500,2
238,11,Sales,"$95,301",9,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
239,21,Sales,"$178,090",4,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
240,22,Sales,"$11,033",4,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
241,23,Sales,"$14,622,922",410,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
242,31,Sales,"$126,049",60,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
243,32,Sales,"$526,342",56,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
244,33,Sales,"$459,143",59,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
245,42,Sales,"$3,355,657",474,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
246,44,Sales,"$25,562,962",428,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
247,45,Sales,"$13,152,902",600,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
248,48,Sales,"$189,730",19,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
249,49,Sales,D,D,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
250,51,Sales,"$5,542,586",166,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
251,52,Sales,"$70,029",27,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
252,53,Sales,"$743,798",63,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
253,54,Sales,"$594,089",129,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
254,56,Sales,"$1,393,690",151,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
255,61,Sales,"$74,043",29,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
256,62,Sales,"$8,047",15,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
257,71,Sales,"$223,964",15,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
258,72,Sales,"$2,415,143",83,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
259,81,Sales,"$3,232,665",134,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
260,92,Sales,"$152,142",4,2015 Quarter 1,Unincorporated Clallam County/span>,0500,2
261,11,Sales,"$805,697",31,2015 Annual ,Unincorporated Clallam County/span>,0500,2
262,21,Sales,"$600,378",6,2015 Annual ,Unincorporated Clallam County/span>,0500,2
263,22,Sales,"$50,219",4,2015 Annual ,Unincorporated Clallam County/span>,0500,2
264,23,Sales,"$87,322,991",688,2015 Annual ,Unincorporated Clallam County/span>,0500,2
265,31,Sales,"$646,664",121,2015 Annual ,Unincorporated Clallam County/span>,0500,2
266,32,Sales,"$2,038,763",119,2015 Annual ,Unincorporated Clallam County/span>,0500,2
267,33,Sales,"$2,699,336",178,2015 Annual ,Unincorporated Clallam County/span>,0500,2
268,42,Sales,"$14,776,124",966,2015 Annual ,Unincorporated Clallam County/span>,0500,2
269,44,Sales,"$119,609,240",856,2015 Annual ,Unincorporated Clallam County/span>,0500,2
270,45,Sales,"$61,012,167","1,217",2015 Annual ,Unincorporated Clallam County/span>,0500,2
271,48,Sales,"$971,652",31,2015 Annual ,Unincorporated Clallam County/span>,0500,2
272,49,Sales,"$24,680",4,2015 Annual ,Unincorporated Clallam County/span>,0500,2
273,51,Sales,"$24,014,936",246,2015 Annual ,Unincorporated Clallam County/span>,0500,2
274,52,Sales,"$471,552",44,2015 Annual ,Unincorporated Clallam County/span>,0500,2
275,53,Sales,"$4,518,490",123,2015 Annual ,Unincorporated Clallam County/span>,0500,2
276,54,Sales,"$3,775,038",283,2015 Annual ,Unincorporated Clallam County/span>,0500,2
277,55,Sales,D,D,2015 Annual ,Unincorporated Clallam County/span>,0500,2
278,56,Sales,"$7,483,852",262,2015 Annual ,Unincorporated Clallam County/span>,0500,2
279,61,Sales,"$224,345",65,2015 Annual ,Unincorporated Clallam County/span>,0500,2
280,62,Sales,"$58,872",30,2015 Annual ,Unincorporated Clallam County/span>,0500,2
281,71,Sales,"$1,753,504",56,2015 Annual ,Unincorporated Clallam County/span>,0500,2
282,72,Sales,"$22,465,366",148,2015 Annual ,Unincorporated Clallam County/span>,0500,2
283,81,Sales,"$14,499,808",247,2015 Annual ,Unincorporated Clallam County/span>,0500,2
284,92,Sales,"$629,891",5,2015 Annual ,Unincorporated Clallam County/span>,0500,2
285,11,Sales,"$172,695",26,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
286,21,Sales,"$131,818",4,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
287,22,Sales,"$12,494",5,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
288,23,Sales,"$21,332,621",480,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
289,31,Sales,"$155,693",83,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
290,32,Sales,"$521,865",69,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
291,33,Sales,"$586,575",86,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
292,42,Sales,"$3,313,046",522,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
293,44,Sales,"$26,169,786",491,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
294,45,Sales,"$17,026,143",812,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
295,48,Sales,"$521,834",30,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
296,49,Sales,"$17,151",4,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
297,51,Sales,"$5,674,562",175,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
298,52,Sales,"$122,218",31,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
299,53,Sales,"$1,038,477",85,2014 Quarter 4,Unincorporated Clallam County/span>,0500,2
